step,loss,lr,grad_norm,peak_mem_gb,tok_seen
1,12.076866149902344,1.1333333333333334e-05,5.0625,50.008549888,65536
2,12.10586166381836,2.2666666666666668e-05,5.375,52.392778752,131072
3,12.09094524383545,3.4e-05,4.9375,52.392778752,196608
4,11.952733993530273,4.5333333333333335e-05,5.0,52.392778752,262144
5,11.669540405273438,5.6666666666666664e-05,5.0625,52.392778752,327680
6,11.493467330932617,6.8e-05,5.0625,52.392778752,393216
7,11.053544044494629,7.933333333333333e-05,3.4375,52.392778752,458752
8,10.854501724243164,9.066666666666667e-05,2.609375,52.392778752,524288
9,10.555147171020508,0.00010199999999999999,2.421875,52.392778752,589824
10,10.415218353271484,0.00011333333333333333,2.25,52.392778752,655360
11,10.300821304321289,0.00012466666666666667,2.25,52.392778752,720896
12,10.221153259277344,0.000136,2.171875,52.392778752,786432
13,10.050764083862305,0.00014733333333333333,2.140625,52.392778752,851968
14,10.01419448852539,0.00015866666666666666,2.109375,52.392778752,917504
15,9.859291076660156,0.00017,1.953125,52.392778752,983040
16,9.754804611206055,0.00018133333333333334,1.8515625,52.392778752,1048576
17,9.542779922485352,0.00019266666666666664,1.78125,52.392778752,1114112
18,9.368246078491211,0.00020399999999999997,1.6796875,52.392778752,1179648
19,9.194008827209473,0.00021533333333333333,1.5546875,52.392778752,1245184
20,9.049259185791016,0.00022666666666666666,1.4140625,52.392778752,1310720
21,8.860456466674805,0.000238,1.296875,52.392778752,1376256
22,8.673151016235352,0.00024933333333333334,1.3046875,52.392778752,1441792
23,8.37780475616455,0.00026066666666666664,1.1796875,52.392778752,1507328
24,8.246789932250977,0.000272,1.078125,52.392778752,1572864
25,8.140487670898438,0.0002833333333333333,0.9609375,52.392778752,1638400
26,8.125499725341797,0.00029466666666666666,0.80078125,52.392778752,1703936
27,7.8995041847229,0.00030599999999999996,0.71484375,52.392778752,1769472
28,7.961145401000977,0.0003173333333333333,0.78125,52.392778752,1835008
29,7.80971622467041,0.0003286666666666666,0.55859375,52.392778752,1900544
30,7.697663307189941,0.00034,0.55078125,52.392778752,1966080
31,7.773434638977051,0.0003513333333333333,0.484375,52.392778752,2031616
32,7.621677398681641,0.0003626666666666667,0.494140625,52.392778752,2097152
33,7.6755828857421875,0.000374,0.6796875,52.392778752,2162688
34,7.814693450927734,0.0003853333333333333,0.57421875,52.392778752,2228224
35,7.8137102127075195,0.00039666666666666664,0.69921875,52.392778752,2293760
36,8.079015731811523,0.00040799999999999994,0.72265625,52.392778752,2359296
37,7.842548370361328,0.0004193333333333333,0.8984375,52.392778752,2424832
38,7.804726600646973,0.00043066666666666665,0.83984375,52.392778752,2490368
39,7.633365631103516,0.000442,0.68359375,52.392778752,2555904
40,7.830336570739746,0.0004533333333333333,0.671875,52.392778752,2621440
41,8.100838661193848,0.0004646666666666666,0.75,52.392778752,2686976
42,7.769556045532227,0.000476,0.72265625,52.392778752,2752512
43,7.765917778015137,0.0004873333333333333,0.58203125,52.392778752,2818048
44,7.76811408996582,0.0004986666666666667,0.7734375,52.392778752,2883584
45,7.683937072753906,0.0005099999999999999,0.69921875,52.392778752,2949120
46,7.723833084106445,0.0005213333333333333,0.66796875,52.392778752,3014656
47,7.605942726135254,0.0005326666666666666,0.51953125,52.392778752,3080192
48,7.603835582733154,0.000544,0.91015625,52.392778752,3145728
49,7.7318196296691895,0.0005553333333333332,1.0859375,52.392778752,3211264
50,7.838251113891602,0.0005666666666666666,0.69921875,52.392778752,3276800
51,7.5935516357421875,0.0005780000000000001,1.2109375,52.392778752,3342336
52,7.838519096374512,0.0005893333333333333,0.7734375,52.392778752,3407872
53,7.547731399536133,0.0006006666666666667,0.9140625,52.392778752,3473408
54,7.589410781860352,0.0006119999999999999,0.58984375,52.392778752,3538944
55,7.709602355957031,0.0006233333333333333,0.97265625,52.392778752,3604480
56,7.463085174560547,0.0006346666666666666,0.796875,52.392778752,3670016
57,7.597308158874512,0.000646,0.79296875,52.392778752,3735552
58,7.472736358642578,0.0006573333333333332,0.81640625,52.392778752,3801088
59,7.466395378112793,0.0006686666666666666,0.87890625,52.392778752,3866624
60,7.684038162231445,0.00068,0.83203125,52.392778752,3932160
61,7.519166946411133,0.0006913333333333333,1.15625,52.392778752,3997696
62,7.362341403961182,0.0007026666666666667,1.375,52.392778752,4063232
63,7.787664890289307,0.0007139999999999999,0.83203125,52.392778752,4128768
64,7.415138244628906,0.0007253333333333334,1.0390625,52.392778752,4194304
