[2026-07-02T07:39:04Z] [sentinel] armed: pid=3134930 kill_at=0.83 interval=30s grace=60s start_ticks=25209537 marker=/home/yashb98/Downloads/BuildFromScratch/research/loop_state.json.sentinel_kill
[2026-07-03T21:49:15Z] [sentinel] heartbeat: pool usage 42.7%, pid 51025 alive, rss 5.4 GiB
[2026-07-03T21:59:15Z] [sentinel] heartbeat: pool usage 42.7%, pid 51025 alive, rss 5.4 GiB
[2026-07-03T22:09:15Z] [sentinel] heartbeat: pool usage 42.8%, pid 51025 alive, rss 5.4 GiB
[2026-07-03T22:19:15Z] [sentinel] heartbeat: pool usage 42.8%, pid 51025 alive, rss 5.4 GiB
[2026-07-03T22:29:15Z] [sentinel] heartbeat: pool usage 42.8%, pid 51025 alive, rss 5.4 GiB
[2026-07-03T22:39:15Z] [sentinel] heartbeat: pool usage 42.7%, pid 51025 alive, rss 5.4 GiB
[2026-07-03T22:49:15Z] [sentinel] heartbeat: pool usage 42.7%, pid 51025 alive, rss 5.4 GiB
[2026-07-03T22:59:15Z] [sentinel] heartbeat: pool usage 42.7%, pid 51025 alive, rss 5.4 GiB
[2026-07-03T23:09:15Z] [sentinel] heartbeat: pool usage 42.8%, pid 51025 alive, rss 5.4 GiB
[2026-07-03T23:19:15Z] [sentinel] heartbeat: pool usage 42.8%, pid 51025 alive, rss 5.4 GiB
[2026-07-03T23:29:15Z] [sentinel] heartbeat: pool usage 42.8%, pid 51025 alive, rss 5.4 GiB
[2026-07-03T23:39:15Z] [sentinel] heartbeat: pool usage 42.8%, pid 51025 alive, rss 5.4 GiB
[2026-07-03T23:49:15Z] [sentinel] heartbeat: pool usage 42.8%, pid 51025 alive, rss 5.4 GiB
[2026-07-03T23:59:15Z] [sentinel] heartbeat: pool usage 42.8%, pid 51025 alive, rss 5.4 GiB
[2026-07-04T00:09:15Z] [sentinel] heartbeat: pool usage 42.8%, pid 51025 alive, rss 5.4 GiB
[2026-07-04T00:19:15Z] [sentinel] heartbeat: pool usage 42.8%, pid 51025 alive, rss 5.4 GiB
[2026-07-04T00:29:15Z] [sentinel] heartbeat: pool usage 42.8%, pid 51025 alive, rss 5.4 GiB
[2026-07-04T00:39:15Z] [sentinel] heartbeat: pool usage 42.7%, pid 51025 alive, rss 5.4 GiB
[2026-07-04T00:49:15Z] [sentinel] heartbeat: pool usage 42.8%, pid 51025 alive, rss 5.4 GiB
[2026-07-04T00:59:15Z] [sentinel] heartbeat: pool usage 42.8%, pid 51025 alive, rss 5.4 GiB
[2026-07-04T01:09:15Z] [sentinel] heartbeat: pool usage 42.8%, pid 51025 alive, rss 5.4 GiB
[2026-07-04T01:19:15Z] [sentinel] heartbeat: pool usage 42.8%, pid 51025 alive, rss 5.4 GiB
[2026-07-04T01:29:15Z] [sentinel] heartbeat: pool usage 42.8%, pid 51025 alive, rss 5.4 GiB
[2026-07-04T01:39:15Z] [sentinel] heartbeat: pool usage 42.8%, pid 51025 alive, rss 5.4 GiB
[2026-07-04T01:49:15Z] [sentinel] heartbeat: pool usage 42.8%, pid 51025 alive, rss 5.4 GiB
[2026-07-04T01:59:15Z] [sentinel] heartbeat: pool usage 42.8%, pid 51025 alive, rss 5.4 GiB
[2026-07-04T02:09:15Z] [sentinel] heartbeat: pool usage 42.9%, pid 51025 alive, rss 5.4 GiB
[2026-07-04T02:19:15Z] [sentinel] heartbeat: pool usage 42.9%, pid 51025 alive, rss 5.4 GiB
[2026-07-04T02:29:15Z] [sentinel] heartbeat: pool usage 42.8%, pid 51025 alive, rss 5.4 GiB
[2026-07-04T02:39:15Z] [sentinel] heartbeat: pool usage 42.8%, pid 51025 alive, rss 5.4 GiB
[2026-07-04T02:49:15Z] [sentinel] heartbeat: pool usage 42.9%, pid 51025 alive, rss 5.4 GiB
[2026-07-04T02:59:15Z] [sentinel] heartbeat: pool usage 42.9%, pid 51025 alive, rss 5.4 GiB
[2026-07-04T03:09:15Z] [sentinel] heartbeat: pool usage 42.8%, pid 51025 alive, rss 5.4 GiB
[2026-07-04T03:19:15Z] [sentinel] heartbeat: pool usage 42.8%, pid 51025 alive, rss 5.4 GiB
[2026-07-04T03:29:15Z] [sentinel] heartbeat: pool usage 42.8%, pid 51025 alive, rss 5.4 GiB
[2026-07-04T03:39:15Z] [sentinel] heartbeat: pool usage 42.9%, pid 51025 alive, rss 5.4 GiB
[2026-07-04T03:49:15Z] [sentinel] heartbeat: pool usage 42.9%, pid 51025 alive, rss 5.4 GiB
[2026-07-04T03:59:15Z] [sentinel] heartbeat: pool usage 42.8%, pid 51025 alive, rss 5.4 GiB
[2026-07-04T04:09:15Z] [sentinel] heartbeat: pool usage 42.8%, pid 51025 alive, rss 5.4 GiB
[2026-07-04T04:19:15Z] [sentinel] heartbeat: pool usage 42.9%, pid 51025 alive, rss 5.4 GiB
[2026-07-04T04:29:15Z] [sentinel] heartbeat: pool usage 42.9%, pid 51025 alive, rss 5.4 GiB
[2026-07-04T04:39:15Z] [sentinel] heartbeat: pool usage 42.9%, pid 51025 alive, rss 5.4 GiB
[2026-07-04T04:49:15Z] [sentinel] heartbeat: pool usage 42.9%, pid 51025 alive, rss 5.4 GiB
[2026-07-04T04:59:15Z] [sentinel] heartbeat: pool usage 42.8%, pid 51025 alive, rss 5.4 GiB
[2026-07-04T05:09:15Z] [sentinel] heartbeat: pool usage 42.8%, pid 51025 alive, rss 5.4 GiB
[2026-07-04T05:19:15Z] [sentinel] heartbeat: pool usage 42.8%, pid 51025 alive, rss 5.4 GiB
[2026-07-04T05:29:15Z] [sentinel] heartbeat: pool usage 42.8%, pid 51025 alive, rss 5.4 GiB
[2026-07-04T05:39:15Z] [sentinel] heartbeat: pool usage 42.9%, pid 51025 alive, rss 5.4 GiB
[2026-07-04T05:49:15Z] [sentinel] heartbeat: pool usage 42.9%, pid 51025 alive, rss 5.4 GiB
[2026-07-04T05:59:15Z] [sentinel] heartbeat: pool usage 42.9%, pid 51025 alive, rss 5.4 GiB
[2026-07-04T06:09:15Z] [sentinel] heartbeat: pool usage 42.9%, pid 51025 alive, rss 5.4 GiB
[2026-07-04T06:19:15Z] [sentinel] heartbeat: pool usage 42.9%, pid 51025 alive, rss 5.4 GiB
[2026-07-04T06:29:15Z] [sentinel] heartbeat: pool usage 43.0%, pid 51025 alive, rss 5.4 GiB
[2026-07-04T06:39:15Z] [sentinel] heartbeat: pool usage 43.0%, pid 51025 alive, rss 5.4 GiB
[2026-07-04T06:49:15Z] [sentinel] heartbeat: pool usage 42.9%, pid 51025 alive, rss 5.4 GiB
[2026-07-04T06:59:15Z] [sentinel] heartbeat: pool usage 42.9%, pid 51025 alive, rss 5.4 GiB
[2026-07-04T07:09:15Z] [sentinel] heartbeat: pool usage 42.9%, pid 51025 alive, rss 5.4 GiB
[2026-07-04T07:19:15Z] [sentinel] heartbeat: pool usage 43.0%, pid 51025 alive, rss 5.4 GiB
[2026-07-04T07:29:15Z] [sentinel] heartbeat: pool usage 42.9%, pid 51025 alive, rss 5.4 GiB
[2026-07-04T07:39:16Z] [sentinel] heartbeat: pool usage 42.9%, pid 51025 alive, rss 5.4 GiB
[2026-07-04T07:49:16Z] [sentinel] heartbeat: pool usage 42.9%, pid 51025 alive, rss 5.4 GiB
[2026-07-04T07:59:16Z] [sentinel] heartbeat: pool usage 42.9%, pid 51025 alive, rss 5.4 GiB
[2026-07-04T08:09:16Z] [sentinel] heartbeat: pool usage 42.9%, pid 51025 alive, rss 5.4 GiB
[2026-07-04T08:19:16Z] [sentinel] heartbeat: pool usage 43.0%, pid 51025 alive, rss 5.4 GiB
[2026-07-04T08:29:16Z] [sentinel] heartbeat: pool usage 43.0%, pid 51025 alive, rss 5.4 GiB
[2026-07-04T08:39:16Z] [sentinel] heartbeat: pool usage 42.9%, pid 51025 alive, rss 5.4 GiB
[2026-07-04T08:49:16Z] [sentinel] heartbeat: pool usage 42.9%, pid 51025 alive, rss 5.4 GiB
[2026-07-04T08:59:16Z] [sentinel] heartbeat: pool usage 42.9%, pid 51025 alive, rss 5.4 GiB
[2026-07-04T09:09:16Z] [sentinel] heartbeat: pool usage 42.9%, pid 51025 alive, rss 5.4 GiB
[2026-07-04T09:19:16Z] [sentinel] heartbeat: pool usage 43.0%, pid 51025 alive, rss 5.4 GiB
[2026-07-04T09:29:16Z] [sentinel] heartbeat: pool usage 43.0%, pid 51025 alive, rss 5.4 GiB
[2026-07-04T09:39:16Z] [sentinel] heartbeat: pool usage 43.0%, pid 51025 alive, rss 5.4 GiB
[2026-07-04T09:49:16Z] [sentinel] heartbeat: pool usage 43.0%, pid 51025 alive, rss 5.4 GiB
[2026-07-04T09:59:16Z] [sentinel] heartbeat: pool usage 43.0%, pid 51025 alive, rss 5.4 GiB
[2026-07-04T10:09:16Z] [sentinel] heartbeat: pool usage 43.0%, pid 51025 alive, rss 5.4 GiB
[2026-07-04T10:19:16Z] [sentinel] heartbeat: pool usage 43.0%, pid 51025 alive, rss 5.4 GiB
[2026-07-04T10:29:16Z] [sentinel] heartbeat: pool usage 43.0%, pid 51025 alive, rss 5.4 GiB
[2026-07-04T10:39:16Z] [sentinel] heartbeat: pool usage 42.9%, pid 51025 alive, rss 5.4 GiB
[2026-07-04T10:49:16Z] [sentinel] heartbeat: pool usage 43.0%, pid 51025 alive, rss 5.4 GiB
[2026-07-04T10:59:16Z] [sentinel] heartbeat: pool usage 44.3%, pid 51025 alive, rss 5.4 GiB
[2026-07-04T11:09:16Z] [sentinel] heartbeat: pool usage 44.3%, pid 51025 alive, rss 5.4 GiB
[2026-07-04T11:19:16Z] [sentinel] heartbeat: pool usage 44.4%, pid 51025 alive, rss 5.4 GiB
[2026-07-04T11:29:16Z] [sentinel] heartbeat: pool usage 44.4%, pid 51025 alive, rss 5.4 GiB
[2026-07-04T11:39:16Z] [sentinel] heartbeat: pool usage 44.3%, pid 51025 alive, rss 5.4 GiB
[2026-07-04T11:49:16Z] [sentinel] heartbeat: pool usage 44.2%, pid 51025 alive, rss 5.4 GiB
[2026-07-04T11:59:16Z] [sentinel] heartbeat: pool usage 44.3%, pid 51025 alive, rss 5.4 GiB
[2026-07-04T12:09:16Z] [sentinel] heartbeat: pool usage 44.3%, pid 51025 alive, rss 5.4 GiB
[2026-07-04T12:19:16Z] [sentinel] heartbeat: pool usage 44.2%, pid 51025 alive, rss 5.4 GiB
[2026-07-04T12:29:16Z] [sentinel] heartbeat: pool usage 44.1%, pid 51025 alive, rss 5.4 GiB
[2026-07-04T12:39:16Z] [sentinel] heartbeat: pool usage 44.1%, pid 51025 alive, rss 5.4 GiB
[2026-07-04T12:49:16Z] [sentinel] heartbeat: pool usage 44.1%, pid 51025 alive, rss 5.4 GiB
[2026-07-04T12:56:11Z] [sentinel] armed: pid=1187039 kill_at=0.83 interval=30s grace=60s start_ticks=44392194 marker=/home/yashb98/Downloads/BuildFromScratch/research/loop_state.json.sentinel_kill
[2026-07-04T12:56:16Z] [sentinel] watched pid 51025 exited on its own; disarming (no kill)
[2026-07-04T13:05:41Z] [sentinel] heartbeat: pool usage 16.8%, pid 1187039 alive, rss 3.3 GiB
[2026-07-04T13:15:41Z] [sentinel] heartbeat: pool usage 16.9%, pid 1187039 alive, rss 3.3 GiB
[2026-07-04T13:25:41Z] [sentinel] heartbeat: pool usage 15.5%, pid 1187039 alive, rss 1.8 GiB
[2026-07-04T13:35:41Z] [sentinel] heartbeat: pool usage 15.5%, pid 1187039 alive, rss 1.8 GiB
[2026-07-04T13:45:41Z] [sentinel] heartbeat: pool usage 15.5%, pid 1187039 alive, rss 1.8 GiB
[2026-07-04T13:55:41Z] [sentinel] heartbeat: pool usage 15.4%, pid 1187039 alive, rss 1.8 GiB
[2026-07-04T14:05:41Z] [sentinel] heartbeat: pool usage 15.5%, pid 1187039 alive, rss 1.8 GiB
[2026-07-04T14:15:41Z] [sentinel] heartbeat: pool usage 15.5%, pid 1187039 alive, rss 1.8 GiB
[2026-07-04T14:25:41Z] [sentinel] heartbeat: pool usage 15.5%, pid 1187039 alive, rss 1.8 GiB
[2026-07-04T14:35:41Z] [sentinel] heartbeat: pool usage 15.5%, pid 1187039 alive, rss 1.8 GiB
[2026-07-04T14:45:41Z] [sentinel] heartbeat: pool usage 15.5%, pid 1187039 alive, rss 1.8 GiB
[2026-07-04T14:55:41Z] [sentinel] heartbeat: pool usage 15.5%, pid 1187039 alive, rss 1.8 GiB
[2026-07-04T15:05:41Z] [sentinel] heartbeat: pool usage 15.6%, pid 1187039 alive, rss 1.8 GiB
[2026-07-04T15:15:41Z] [sentinel] heartbeat: pool usage 15.6%, pid 1187039 alive, rss 1.8 GiB
[2026-07-04T15:25:41Z] [sentinel] heartbeat: pool usage 15.7%, pid 1187039 alive, rss 1.8 GiB
[2026-07-04T15:35:41Z] [sentinel] heartbeat: pool usage 15.6%, pid 1187039 alive, rss 1.8 GiB
[2026-07-04T15:45:41Z] [sentinel] heartbeat: pool usage 15.5%, pid 1187039 alive, rss 1.8 GiB
[2026-07-04T15:55:41Z] [sentinel] heartbeat: pool usage 15.5%, pid 1187039 alive, rss 1.8 GiB
[2026-07-04T16:05:41Z] [sentinel] heartbeat: pool usage 15.5%, pid 1187039 alive, rss 1.8 GiB
[2026-07-04T16:15:41Z] [sentinel] heartbeat: pool usage 15.5%, pid 1187039 alive, rss 1.8 GiB
[2026-07-04T16:25:41Z] [sentinel] heartbeat: pool usage 15.5%, pid 1187039 alive, rss 1.8 GiB
[2026-07-04T16:35:41Z] [sentinel] heartbeat: pool usage 15.6%, pid 1187039 alive, rss 1.8 GiB
[2026-07-04T16:45:41Z] [sentinel] heartbeat: pool usage 15.5%, pid 1187039 alive, rss 1.8 GiB
[2026-07-04T16:55:41Z] [sentinel] heartbeat: pool usage 15.6%, pid 1187039 alive, rss 1.8 GiB
[2026-07-04T17:05:41Z] [sentinel] heartbeat: pool usage 15.6%, pid 1187039 alive, rss 1.8 GiB
[2026-07-04T17:15:41Z] [sentinel] heartbeat: pool usage 15.7%, pid 1187039 alive, rss 1.8 GiB
[2026-07-04T17:25:41Z] [sentinel] heartbeat: pool usage 15.6%, pid 1187039 alive, rss 1.8 GiB
[2026-07-04T17:35:41Z] [sentinel] heartbeat: pool usage 15.6%, pid 1187039 alive, rss 1.8 GiB
[2026-07-04T17:45:41Z] [sentinel] heartbeat: pool usage 15.5%, pid 1187039 alive, rss 1.8 GiB
[2026-07-04T17:55:41Z] [sentinel] heartbeat: pool usage 15.5%, pid 1187039 alive, rss 1.8 GiB
[2026-07-04T18:05:41Z] [sentinel] heartbeat: pool usage 15.6%, pid 1187039 alive, rss 1.8 GiB
[2026-07-04T18:15:41Z] [sentinel] heartbeat: pool usage 15.6%, pid 1187039 alive, rss 1.8 GiB
[2026-07-04T18:25:41Z] [sentinel] heartbeat: pool usage 15.6%, pid 1187039 alive, rss 1.8 GiB
[2026-07-04T18:35:41Z] [sentinel] heartbeat: pool usage 15.6%, pid 1187039 alive, rss 1.8 GiB
[2026-07-04T18:45:41Z] [sentinel] heartbeat: pool usage 15.7%, pid 1187039 alive, rss 1.8 GiB
[2026-07-04T18:55:41Z] [sentinel] heartbeat: pool usage 15.6%, pid 1187039 alive, rss 1.8 GiB
[2026-07-04T19:05:41Z] [sentinel] heartbeat: pool usage 15.6%, pid 1187039 alive, rss 1.8 GiB
[2026-07-04T19:15:41Z] [sentinel] heartbeat: pool usage 15.6%, pid 1187039 alive, rss 1.8 GiB
[2026-07-04T19:25:41Z] [sentinel] heartbeat: pool usage 15.6%, pid 1187039 alive, rss 1.8 GiB
[2026-07-04T19:35:41Z] [sentinel] heartbeat: pool usage 15.6%, pid 1187039 alive, rss 1.8 GiB
[2026-07-04T19:45:41Z] [sentinel] heartbeat: pool usage 15.6%, pid 1187039 alive, rss 1.8 GiB
[2026-07-04T19:55:41Z] [sentinel] heartbeat: pool usage 15.6%, pid 1187039 alive, rss 1.8 GiB
[2026-07-04T20:05:41Z] [sentinel] heartbeat: pool usage 15.6%, pid 1187039 alive, rss 1.8 GiB
[2026-07-04T20:15:41Z] [sentinel] heartbeat: pool usage 15.6%, pid 1187039 alive, rss 1.8 GiB
[2026-07-04T20:25:41Z] [sentinel] heartbeat: pool usage 15.5%, pid 1187039 alive, rss 1.8 GiB
[2026-07-04T20:35:41Z] [sentinel] heartbeat: pool usage 15.6%, pid 1187039 alive, rss 1.8 GiB
[2026-07-04T20:45:41Z] [sentinel] heartbeat: pool usage 15.6%, pid 1187039 alive, rss 1.8 GiB
[2026-07-04T20:55:41Z] [sentinel] heartbeat: pool usage 15.6%, pid 1187039 alive, rss 1.8 GiB
[2026-07-04T21:05:41Z] [sentinel] heartbeat: pool usage 15.6%, pid 1187039 alive, rss 1.8 GiB
[2026-07-04T21:15:41Z] [sentinel] heartbeat: pool usage 15.6%, pid 1187039 alive, rss 1.8 GiB
[2026-07-04T21:25:41Z] [sentinel] heartbeat: pool usage 15.6%, pid 1187039 alive, rss 1.8 GiB
[2026-07-04T21:35:41Z] [sentinel] heartbeat: pool usage 15.5%, pid 1187039 alive, rss 1.8 GiB
[2026-07-04T21:45:41Z] [sentinel] heartbeat: pool usage 15.6%, pid 1187039 alive, rss 1.8 GiB
[2026-07-04T21:55:41Z] [sentinel] heartbeat: pool usage 15.6%, pid 1187039 alive, rss 1.8 GiB
[2026-07-04T22:05:41Z] [sentinel] heartbeat: pool usage 15.6%, pid 1187039 alive, rss 1.8 GiB
[2026-07-04T22:15:41Z] [sentinel] heartbeat: pool usage 15.6%, pid 1187039 alive, rss 1.8 GiB
[2026-07-04T22:25:41Z] [sentinel] heartbeat: pool usage 15.6%, pid 1187039 alive, rss 1.8 GiB
[2026-07-04T22:35:41Z] [sentinel] heartbeat: pool usage 15.6%, pid 1187039 alive, rss 1.8 GiB
[2026-07-04T22:45:41Z] [sentinel] heartbeat: pool usage 15.6%, pid 1187039 alive, rss 1.8 GiB
[2026-07-04T22:55:41Z] [sentinel] heartbeat: pool usage 15.6%, pid 1187039 alive, rss 1.8 GiB
[2026-07-04T23:05:41Z] [sentinel] heartbeat: pool usage 15.6%, pid 1187039 alive, rss 1.8 GiB
[2026-07-04T23:15:41Z] [sentinel] heartbeat: pool usage 15.6%, pid 1187039 alive, rss 1.8 GiB
[2026-07-04T23:25:41Z] [sentinel] heartbeat: pool usage 15.6%, pid 1187039 alive, rss 1.8 GiB
[2026-07-04T23:35:41Z] [sentinel] heartbeat: pool usage 15.7%, pid 1187039 alive, rss 1.8 GiB
[2026-07-04T23:45:41Z] [sentinel] heartbeat: pool usage 15.7%, pid 1187039 alive, rss 1.8 GiB
[2026-07-04T23:55:41Z] [sentinel] heartbeat: pool usage 15.7%, pid 1187039 alive, rss 1.8 GiB
[2026-07-05T00:05:41Z] [sentinel] heartbeat: pool usage 15.7%, pid 1187039 alive, rss 1.8 GiB
[2026-07-05T00:15:42Z] [sentinel] heartbeat: pool usage 15.7%, pid 1187039 alive, rss 1.8 GiB
[2026-07-05T00:25:42Z] [sentinel] heartbeat: pool usage 15.6%, pid 1187039 alive, rss 1.8 GiB
[2026-07-05T00:35:42Z] [sentinel] heartbeat: pool usage 15.6%, pid 1187039 alive, rss 1.8 GiB
[2026-07-05T00:45:42Z] [sentinel] heartbeat: pool usage 15.6%, pid 1187039 alive, rss 1.8 GiB
[2026-07-05T00:55:42Z] [sentinel] heartbeat: pool usage 15.6%, pid 1187039 alive, rss 1.8 GiB
[2026-07-05T01:05:42Z] [sentinel] heartbeat: pool usage 15.6%, pid 1187039 alive, rss 1.8 GiB
[2026-07-05T01:15:42Z] [sentinel] heartbeat: pool usage 15.6%, pid 1187039 alive, rss 1.8 GiB
[2026-07-05T01:25:42Z] [sentinel] heartbeat: pool usage 15.6%, pid 1187039 alive, rss 1.8 GiB
[2026-07-05T01:35:42Z] [sentinel] heartbeat: pool usage 15.7%, pid 1187039 alive, rss 1.8 GiB
[2026-07-05T01:45:42Z] [sentinel] heartbeat: pool usage 16.0%, pid 1187039 alive, rss 2.1 GiB
[2026-07-05T01:55:42Z] [sentinel] heartbeat: pool usage 15.7%, pid 1187039 alive, rss 1.8 GiB
[2026-07-05T02:05:42Z] [sentinel] heartbeat: pool usage 15.6%, pid 1187039 alive, rss 1.8 GiB
[2026-07-05T02:15:42Z] [sentinel] heartbeat: pool usage 15.7%, pid 1187039 alive, rss 1.8 GiB
[2026-07-05T02:25:42Z] [sentinel] heartbeat: pool usage 15.8%, pid 1187039 alive, rss 1.8 GiB
[2026-07-05T02:35:42Z] [sentinel] heartbeat: pool usage 15.7%, pid 1187039 alive, rss 1.8 GiB
[2026-07-05T02:45:42Z] [sentinel] heartbeat: pool usage 15.7%, pid 1187039 alive, rss 1.8 GiB
[2026-07-05T02:55:42Z] [sentinel] heartbeat: pool usage 15.7%, pid 1187039 alive, rss 1.8 GiB
[2026-07-05T03:05:42Z] [sentinel] heartbeat: pool usage 15.7%, pid 1187039 alive, rss 1.8 GiB
[2026-07-05T03:15:42Z] [sentinel] heartbeat: pool usage 15.7%, pid 1187039 alive, rss 1.8 GiB
[2026-07-05T03:25:42Z] [sentinel] heartbeat: pool usage 15.7%, pid 1187039 alive, rss 1.8 GiB
[2026-07-05T03:35:42Z] [sentinel] heartbeat: pool usage 15.7%, pid 1187039 alive, rss 1.8 GiB
[2026-07-05T03:45:42Z] [sentinel] heartbeat: pool usage 15.7%, pid 1187039 alive, rss 1.8 GiB
[2026-07-05T03:55:42Z] [sentinel] heartbeat: pool usage 15.7%, pid 1187039 alive, rss 1.8 GiB
[2026-07-05T04:05:42Z] [sentinel] heartbeat: pool usage 15.8%, pid 1187039 alive, rss 1.8 GiB
[2026-07-05T04:15:42Z] [sentinel] heartbeat: pool usage 15.8%, pid 1187039 alive, rss 1.8 GiB
[2026-07-05T04:25:42Z] [sentinel] heartbeat: pool usage 15.7%, pid 1187039 alive, rss 1.8 GiB
[2026-07-05T04:35:42Z] [sentinel] heartbeat: pool usage 15.7%, pid 1187039 alive, rss 1.8 GiB
[2026-07-05T04:45:42Z] [sentinel] heartbeat: pool usage 15.8%, pid 1187039 alive, rss 1.8 GiB
[2026-07-05T04:55:42Z] [sentinel] heartbeat: pool usage 15.8%, pid 1187039 alive, rss 1.8 GiB
[2026-07-05T05:05:42Z] [sentinel] heartbeat: pool usage 15.8%, pid 1187039 alive, rss 1.8 GiB
[2026-07-05T05:15:42Z] [sentinel] heartbeat: pool usage 15.8%, pid 1187039 alive, rss 1.8 GiB
[2026-07-05T05:25:42Z] [sentinel] heartbeat: pool usage 15.7%, pid 1187039 alive, rss 1.8 GiB
[2026-07-05T05:35:42Z] [sentinel] heartbeat: pool usage 15.8%, pid 1187039 alive, rss 1.8 GiB
[2026-07-05T05:45:42Z] [sentinel] heartbeat: pool usage 15.8%, pid 1187039 alive, rss 1.8 GiB
[2026-07-05T05:55:42Z] [sentinel] heartbeat: pool usage 15.8%, pid 1187039 alive, rss 1.8 GiB
[2026-07-05T06:05:42Z] [sentinel] heartbeat: pool usage 15.7%, pid 1187039 alive, rss 1.8 GiB
[2026-07-05T06:15:42Z] [sentinel] heartbeat: pool usage 15.7%, pid 1187039 alive, rss 1.8 GiB
[2026-07-05T06:25:42Z] [sentinel] heartbeat: pool usage 15.6%, pid 1187039 alive, rss 1.8 GiB
[2026-07-05T06:35:42Z] [sentinel] heartbeat: pool usage 15.6%, pid 1187039 alive, rss 1.8 GiB
[2026-07-05T06:45:42Z] [sentinel] heartbeat: pool usage 15.6%, pid 1187039 alive, rss 1.8 GiB
[2026-07-05T06:55:42Z] [sentinel] heartbeat: pool usage 15.6%, pid 1187039 alive, rss 1.8 GiB
[2026-07-05T07:05:42Z] [sentinel] heartbeat: pool usage 15.6%, pid 1187039 alive, rss 1.8 GiB
[2026-07-05T07:15:42Z] [sentinel] heartbeat: pool usage 15.6%, pid 1187039 alive, rss 1.8 GiB
[2026-07-05T07:25:42Z] [sentinel] heartbeat: pool usage 15.7%, pid 1187039 alive, rss 1.8 GiB
[2026-07-05T07:35:42Z] [sentinel] heartbeat: pool usage 15.7%, pid 1187039 alive, rss 1.8 GiB
[2026-07-05T07:45:42Z] [sentinel] heartbeat: pool usage 15.6%, pid 1187039 alive, rss 1.8 GiB
[2026-07-05T07:55:42Z] [sentinel] heartbeat: pool usage 15.7%, pid 1187039 alive, rss 1.8 GiB
[2026-07-05T08:05:42Z] [sentinel] heartbeat: pool usage 15.7%, pid 1187039 alive, rss 1.8 GiB
[2026-07-05T08:15:42Z] [sentinel] heartbeat: pool usage 15.9%, pid 1187039 alive, rss 2.1 GiB
[2026-07-05T08:25:42Z] [sentinel] heartbeat: pool usage 15.7%, pid 1187039 alive, rss 1.8 GiB
[2026-07-05T08:35:42Z] [sentinel] heartbeat: pool usage 15.7%, pid 1187039 alive, rss 1.8 GiB
[2026-07-05T08:45:42Z] [sentinel] heartbeat: pool usage 15.7%, pid 1187039 alive, rss 1.8 GiB
[2026-07-05T08:55:42Z] [sentinel] heartbeat: pool usage 15.6%, pid 1187039 alive, rss 1.8 GiB
[2026-07-05T09:05:42Z] [sentinel] heartbeat: pool usage 15.7%, pid 1187039 alive, rss 1.8 GiB
[2026-07-05T09:15:42Z] [sentinel] heartbeat: pool usage 15.6%, pid 1187039 alive, rss 1.8 GiB
[2026-07-05T09:25:43Z] [sentinel] heartbeat: pool usage 15.7%, pid 1187039 alive, rss 1.8 GiB
[2026-07-05T09:35:43Z] [sentinel] heartbeat: pool usage 15.7%, pid 1187039 alive, rss 1.8 GiB
[2026-07-05T09:45:43Z] [sentinel] heartbeat: pool usage 15.7%, pid 1187039 alive, rss 1.8 GiB
[2026-07-05T09:55:43Z] [sentinel] heartbeat: pool usage 15.7%, pid 1187039 alive, rss 1.8 GiB
[2026-07-05T10:05:43Z] [sentinel] heartbeat: pool usage 15.7%, pid 1187039 alive, rss 1.8 GiB
[2026-07-05T10:15:43Z] [sentinel] heartbeat: pool usage 15.7%, pid 1187039 alive, rss 1.8 GiB
[2026-07-05T10:25:43Z] [sentinel] heartbeat: pool usage 15.9%, pid 1187039 alive, rss 2.1 GiB
[2026-07-05T10:35:43Z] [sentinel] heartbeat: pool usage 15.7%, pid 1187039 alive, rss 1.8 GiB
[2026-07-05T10:45:43Z] [sentinel] heartbeat: pool usage 15.7%, pid 1187039 alive, rss 1.8 GiB
[2026-07-05T10:55:43Z] [sentinel] heartbeat: pool usage 15.7%, pid 1187039 alive, rss 1.8 GiB
[2026-07-05T11:05:43Z] [sentinel] heartbeat: pool usage 15.7%, pid 1187039 alive, rss 1.8 GiB
[2026-07-05T11:15:43Z] [sentinel] heartbeat: pool usage 15.7%, pid 1187039 alive, rss 1.8 GiB
[2026-07-05T11:25:43Z] [sentinel] heartbeat: pool usage 15.6%, pid 1187039 alive, rss 1.8 GiB
[2026-07-05T11:35:43Z] [sentinel] heartbeat: pool usage 15.6%, pid 1187039 alive, rss 1.8 GiB
[2026-07-05T11:45:43Z] [sentinel] heartbeat: pool usage 15.5%, pid 1187039 alive, rss 1.8 GiB
[2026-07-05T11:55:43Z] [sentinel] heartbeat: pool usage 15.7%, pid 1187039 alive, rss 1.8 GiB
[2026-07-05T12:05:43Z] [sentinel] heartbeat: pool usage 15.7%, pid 1187039 alive, rss 1.8 GiB
[2026-07-05T12:15:43Z] [sentinel] heartbeat: pool usage 15.8%, pid 1187039 alive, rss 1.8 GiB
[2026-07-05T12:25:43Z] [sentinel] heartbeat: pool usage 15.8%, pid 1187039 alive, rss 1.8 GiB
[2026-07-05T12:35:43Z] [sentinel] heartbeat: pool usage 15.8%, pid 1187039 alive, rss 1.8 GiB
[2026-07-05T12:45:43Z] [sentinel] heartbeat: pool usage 15.8%, pid 1187039 alive, rss 1.8 GiB
