Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
[safe_cuda] capped CUDA at 85% of 129 GB unified pool (~109 GB); over-allocation now errors cleanly.
[07:39:07] ARM grpo_seed0: steps=300 prompts/step=16 G=8 cap=256 beta_kl=0.003 clip=0.2 lr=1e-06 extractor=math-acc-v1 n_prompt_pool=10961
/home/yashb98/Downloads/BuildFromScratch/Qwen3-0.6B/experiments/2026-07-02_qwen3-0.6b_grpo-phase2/train_grpo.py:262: UserWarning: Converting a tensor with requires_grad=True to a scalar may lead to unexpected behavior.
Consider using tensor.detach() first. (Triggered internally at /pytorch/torch/csrc/autograd/generated/python_variable_methods.cpp:836.)
  loss_sum += float(mb_loss)
[07:18:32] step 268/300 reward=0.0 kept=14 len=179.1 kl=0.000175 (316.6s)
[07:23:23] step 269/300 reward=0.0 kept=14 len=184.3 kl=0.000165 (291.2s)
[07:29:05] step 270/300 reward=0.0 kept=15 len=191.2 kl=0.000172 (341.4s)
[07:34:10] step 271/300 reward=0.0078 kept=13 len=213.6 kl=0.000163 (305.1s)
[07:39:11] step 272/300 reward=0.0078 kept=11 len=211.2 kl=0.000163 (300.8s)
[07:44:31] step 273/300 reward=0.0078 kept=13 len=192.2 kl=0.000177 (320.2s)
[07:50:22] step 274/300 reward=0.0234 kept=15 len=180.8 kl=0.000167 (351.4s)
[07:55:32] step 275/300 reward=0.0078 kept=14 len=202.5 kl=0.000166 (309.3s)
[08:01:09] step 276/300 reward=0.0156 kept=14 len=189.6 kl=0.00018 (333.7s)
[08:07:59] step 277/300 reward=0.0156 kept=15 len=184.2 kl=0.000166 (410.2s)
[08:13:05] step 278/300 reward=0.0078 kept=14 len=187.5 kl=0.000185 (306.3s)
[08:18:15] step 279/300 reward=0.0234 kept=14 len=196.4 kl=0.000165 (309.6s)
[08:24:02] step 280/300 reward=0.0078 kept=15 len=192.0 kl=0.000162 (346.9s)
[08:28:59] step 281/300 reward=0.0078 kept=12 len=217.6 kl=0.000166 (296.6s)
[08:33:51] step 282/300 reward=0.0078 kept=16 len=197.4 kl=0.000172 (291.9s)
[08:39:13] step 283/300 reward=0.0234 kept=13 len=197.4 kl=0.000172 (322.9s)
[08:44:17] step 284/300 reward=0.0078 kept=13 len=179.5 kl=0.000173 (304.1s)
[08:49:03] step 285/300 reward=0.0 kept=13 len=194.6 kl=0.000183 (285.6s)
[08:54:02] step 286/300 reward=0.0078 kept=12 len=201.7 kl=0.000159 (299.0s)
[08:59:01] step 287/300 reward=0.0078 kept=13 len=200.8 kl=0.00017 (298.5s)
[09:04:06] step 288/300 reward=0.0078 kept=11 len=189.7 kl=0.00017 (305.5s)
[09:09:39] step 289/300 reward=0.0078 kept=15 len=201.1 kl=0.00016 (333.1s)
[09:15:11] step 290/300 reward=0.0 kept=15 len=190.4 kl=0.000187 (331.6s)
[09:20:33] step 291/300 reward=0.0078 kept=13 len=196.7 kl=0.000177 (322.1s)
[09:25:35] step 292/300 reward=0.0 kept=12 len=210.2 kl=0.000158 (302.1s)
[09:31:02] step 293/300 reward=0.0078 kept=13 len=191.8 kl=0.000193 (326.5s)
[09:37:58] step 294/300 reward=0.0 kept=15 len=180.7 kl=0.00017 (416.8s)
[09:43:31] step 295/300 reward=0.0078 kept=15 len=198.7 kl=0.000162 (332.7s)
[09:49:04] step 296/300 reward=0.0 kept=12 len=195.8 kl=0.000178 (332.7s)
[09:54:03] step 297/300 reward=0.0078 kept=13 len=201.0 kl=0.000171 (299.1s)
[09:59:04] step 298/300 reward=0.0 kept=14 len=175.7 kl=0.000169 (301.7s)
[10:04:28] step 299/300 reward=0.0078 kept=14 len=197.6 kl=0.000163 (323.9s)
[10:09:39] step 300/300 reward=0.0078 kept=16 len=194.9 kl=0.000174 (310.2s)
[10:09:42] DONE
