step,loss,lr,grad_norm,peak_mem_gb,tok_seen
1,2.784419298171997,4.5454545454545455e-06,0.5703125,50.008549888,524288
2,2.616819381713867,9.090909090909091e-06,0.59765625,52.392778752,1048576
3,2.990384101867676,1.3636363636363637e-05,0.56640625,52.392778752,1572864
4,2.835453987121582,1.8181818181818182e-05,0.58203125,52.392778752,2097152
5,2.793201446533203,2.272727272727273e-05,0.5546875,52.392778752,2621440
6,2.711292266845703,2.7272727272727273e-05,0.59765625,52.392778752,3145728
7,2.852358818054199,3.181818181818182e-05,0.578125,52.392778752,3670016
8,2.830325126647949,3.6363636363636364e-05,0.56640625,52.392778752,4194304
9,2.644097328186035,4.0909090909090915e-05,0.5859375,52.392778752,4718592
10,2.902289390563965,4.545454545454546e-05,0.55859375,52.392778752,5242880
11,2.8585610389709473,5e-05,0.55859375,52.392778752,5767168
12,2.7733821868896484,4.9997609681985896e-05,0.55078125,52.392778752,6291456
13,2.608689546585083,4.99904391857657e-05,0.51953125,52.392778752,6815744
14,2.5629706382751465,4.9978489884718133e-05,0.5078125,52.392778752,7340032
15,2.8597071170806885,4.996176406751542e-05,0.51953125,52.392778752,7864320
16,2.6927802562713623,4.9940264937685e-05,0.515625,52.392778752,8388608
17,2.5512425899505615,4.9913996612995866e-05,0.4765625,52.392778752,8912896
18,2.5309462547302246,4.988296412466996e-05,0.5,52.392778752,9437184
19,2.7486772537231445,4.984717341641849e-05,0.4765625,52.392778752,9961472
20,2.57181978225708,4.9806631343303534e-05,0.470703125,52.392778752,10485760
21,2.752213954925537,4.976134567042506e-05,0.47265625,52.392778752,11010048
22,2.567666530609131,4.971132507143367e-05,0.46484375,52.392778752,11534336
23,2.7884886264801025,4.9656579126869365e-05,0.46875,52.392778752,12058624
24,2.6854186058044434,4.959711832232648e-05,0.462890625,52.392778752,12582912
25,2.867400646209717,4.9532954046445414e-05,0.466796875,52.392778752,13107200
26,2.7292778491973877,4.9464098588731335e-05,0.4609375,52.392778752,13631488
27,2.440702438354492,4.939056513720035e-05,0.470703125,52.392778752,14155776
28,3.848578691482544,4.9312367775853566e-05,0.439453125,52.392778752,14680064
29,2.6099390983581543,4.922952148197956e-05,0.431640625,52.392778752,15204352
30,2.505463123321533,4.914204212328577e-05,0.4453125,52.392778752,15728640
31,2.6291301250457764,4.9049946454859266e-05,0.43359375,52.392778752,16252928
32,2.757134437561035,4.89532521159577e-05,0.421875,52.392778752,16777216
33,2.7567687034606934,4.885197762663076e-05,0.4375,52.392778752,17301504
34,2.7088093757629395,4.874614238417301e-05,0.41796875,52.392778752,17825792
35,2.4086689949035645,4.86357666594087e-05,0.41796875,52.392778752,18350080
36,2.6175537109375,4.8520871592809234e-05,0.427734375,52.392778752,18874368
37,3.3408260345458984,4.840147919044413e-05,0.40234375,52.392778752,19398656
38,2.9292542934417725,4.827761231976611e-05,0.419921875,52.392778752,19922944
39,2.5379223823547363,4.8149294705231284e-05,0.392578125,52.392778752,20447232
40,2.823047399520874,4.8016550923755186e-05,0.40234375,52.392778752,20971520
41,2.940326690673828,4.787940640000543e-05,0.419921875,52.392778752,21495808
42,2.603149890899658,4.773788740153217e-05,0.408203125,52.392778752,22020096
43,2.4484212398529053,4.7592021033736935e-05,0.396484375,52.392778752,22544384
44,2.6804234981536865,4.7441835234681164e-05,0.4140625,52.392778752,23068672
45,2.488137722015381,4.728735876973513e-05,0.396484375,52.392778752,23592960
46,2.397721529006958,4.712862122606845e-05,0.40234375,52.392778752,24117248
47,2.7221176624298096,4.696565300698322e-05,0.40625,52.392778752,24641536
48,2.505439519882202,4.6798485326090807e-05,0.392578125,52.392778752,25165824
49,2.511592388153076,4.662715020133343e-05,0.40234375,52.392778752,25690112
50,2.3707542419433594,4.6451680448851744e-05,0.388671875,52.392778752,26214400
51,2.546830177307129,4.627210967669943e-05,0.37890625,52.392778752,26738688
52,2.6941797733306885,4.608847227840629e-05,0.39453125,52.392778752,27262976
53,2.4114789962768555,4.590080342639066e-05,0.39453125,52.392778752,27787264
54,2.4958839416503906,4.570913906522288e-05,0.388671875,52.392778752,28311552
55,2.481419563293457,4.55135159047407e-05,0.376953125,52.392778752,28835840
56,2.7316648960113525,4.531397141301819e-05,0.380859375,52.392778752,29360128
57,3.0044407844543457,4.511054380918943e-05,0.388671875,52.392778752,29884416
58,2.5767784118652344,4.490327205612829e-05,0.37890625,52.392778752,30408704
59,2.489799976348877,4.4692195852985825e-05,0.384765625,52.392778752,30932992
60,2.640249252319336,4.447735562758662e-05,0.388671875,52.392778752,31457280
61,2.620983600616455,4.425879252868556e-05,0.396484375,52.392778752,31981568
62,2.760315418243408,4.403654841808651e-05,0.361328125,52.392778752,32505856
63,2.5322415828704834,4.3810665862624515e-05,0.384765625,52.392778752,33030144
64,2.527386426925659,4.358118812601281e-05,0.396484375,52.392778752,33554432
65,2.4597201347351074,4.3348159160556526e-05,0.37890625,52.392778752,34078720
66,2.466771125793457,4.311162359873431e-05,0.390625,52.392778752,34603008
67,2.4392406940460205,4.28716267446499e-05,0.388671875,52.392778752,35127296
68,2.3327174186706543,4.262821456535487e-05,0.384765625,52.392778752,35651584
69,2.772676944732666,4.2381433682044486e-05,0.390625,52.392778752,36175872
70,2.4938762187957764,4.2131331361128275e-05,0.388671875,52.392778752,36700160
71,2.457817792892456,4.187795550517701e-05,0.37890625,52.392778752,37224448
72,2.3761727809906006,4.162135464374779e-05,0.376953125,52.392778752,37748736
73,2.8440380096435547,4.136157792408914e-05,0.396484375,52.392778752,38273024
74,2.285771369934082,4.109867510172772e-05,0.36328125,52.392778752,38797312
75,2.4287989139556885,4.083269653093854e-05,0.37109375,52.392778752,39321600
76,2.264444351196289,4.056369315510055e-05,0.388671875,52.392778752,39845888
77,2.62087345123291,4.0291716496939305e-05,0.388671875,52.392778752,40370176
78,2.572842836380005,4.001681864865877e-05,0.369140625,52.392778752,40894464
79,2.717289924621582,3.973905226196398e-05,0.380859375,52.392778752,41418752
80,2.4993505477905273,3.9458470537976564e-05,0.375,52.392778752,41943040
81,2.4797329902648926,3.9175127217045e-05,0.3515625,52.392778752,42467328
82,2.5783276557922363,3.888907656845169e-05,0.365234375,52.392778752,42991616
83,2.6156764030456543,3.860037338001862e-05,0.376953125,52.392778752,43515904
84,2.7722113132476807,3.830907294761372e-05,0.384765625,52.392778752,44040192
85,2.699369192123413,3.8015231064560004e-05,0.37890625,52.392778752,44564480
86,2.63568115234375,3.771890401094933e-05,0.380859375,52.392778752,45088768
87,2.503048896789551,3.7420148542862985e-05,0.373046875,52.392778752,45613056
88,2.6633810997009277,3.7119021881501034e-05,0.380859375,52.392778752,46137344
89,2.3140480518341064,3.681558170222273e-05,0.3671875,52.392778752,46661632
90,2.4881043434143066,3.650988612349977e-05,0.365234375,52.392778752,47185920
91,2.3665647506713867,3.620199369578475e-05,0.373046875,52.392778752,47710208
92,2.587830066680908,3.589196339029695e-05,0.37890625,52.392778752,48234496
93,2.3624050617218018,3.55798545877274e-05,0.380859375,52.392778752,48758784
94,2.512948989868164,3.52657270668656e-05,0.376953125,52.392778752,49283072
95,2.65173077583313,3.494964099315002e-05,0.380859375,52.392778752,49807360
96,2.697164535522461,3.4631656907144425e-05,0.392578125,52.392778752,50331648
97,2.2972395420074463,3.431183571294249e-05,0.373046875,52.392778752,50855936
98,2.3724327087402344,3.3990238666502704e-05,0.3515625,52.392778752,51380224
99,3.238637924194336,3.366692736391587e-05,0.37890625,52.392778752,51904512
100,2.733916759490967,3.334196372960754e-05,0.380859375,52.392778752,52428800
101,2.7031569480895996,3.301541000447746e-05,0.376953125,52.392778752,52953088
102,2.426091194152832,3.2687328733978495e-05,0.365234375,52.392778752,53477376
103,2.5644681453704834,3.235778275613718e-05,0.37890625,52.392778752,54001664
104,2.524190902709961,3.2026835189518186e-05,0.359375,52.392778752,54525952
105,2.4564404487609863,3.1694549421135166e-05,0.373046875,52.392778752,55050240
106,2.3611180782318115,3.1360989094310075e-05,0.392578125,52.392778752,55574528
107,2.541201114654541,3.102621809648344e-05,0.3671875,52.392778752,56098816
108,2.6742074489593506,3.0690300546977936e-05,0.369140625,52.392778752,56623104
109,2.4932045936584473,3.0353300784717414e-05,0.369140625,52.392778752,57147392
