step,loss,lr,grad_norm,peak_mem_gb,tok_seen
103,2.667433023452759,3.235778275613718e-05,0.361328125,52.392778752,54001664
104,2.52919602394104,3.2026835189518186e-05,0.38671875,52.392778752,54525952
105,2.5657336711883545,3.1694549421135166e-05,0.384765625,52.392778752,55050240
106,2.244549512863159,3.1360989094310075e-05,0.375,52.392778752,55574528
107,2.2855722904205322,3.102621809648344e-05,0.384765625,52.392778752,56098816
108,2.4281320571899414,3.0690300546977936e-05,0.365234375,52.392778752,56623104
109,2.2340188026428223,3.0353300784717414e-05,0.375,52.392778752,57147392
110,2.5006027221679688,3.0015283355904e-05,0.373046875,52.392778752,57671680
111,2.350411891937256,2.967631300165542e-05,0.375,52.392778752,58195968
112,2.506601333618164,2.9336454645605e-05,0.38671875,52.392778752,58720256
113,2.44317364692688,2.8995773381466747e-05,0.365234375,52.392778752,59244544
114,2.423168182373047,2.8654334460567806e-05,0.37890625,52.392778752,59768832
115,2.278022527694702,2.8312203279350735e-05,0.365234375,52.392778752,60293120
116,2.481840133666992,2.796944536684806e-05,0.38671875,52.392778752,60817408
117,2.390528678894043,2.76261263721313e-05,0.359375,52.392778752,61341696
118,2.3691489696502686,2.7282312051737136e-05,0.369140625,52.392778752,61865984
119,4.109809398651123,2.6938068257072895e-05,0.369140625,52.392778752,62390272
120,2.5641112327575684,2.659346092180393e-05,0.37109375,52.392778752,62914560
121,2.4954206943511963,2.6248556049225236e-05,0.369140625,52.392778752,63438848
122,2.433770179748535,2.590341969961964e-05,0.375,52.392778752,63963136
123,2.3436906337738037,2.5558117977605263e-05,0.375,52.392778752,64487424
124,2.553950786590576,2.5212717019474273e-05,0.359375,52.392778752,65011712
125,2.3656816482543945,2.4867282980525732e-05,0.365234375,52.392778752,65536000
126,2.258373975753784,2.4521882022394735e-05,0.3671875,52.392778752,66060288
127,2.383410692214966,2.417658030038036e-05,0.365234375,52.392778752,66584576
128,2.608428716659546,2.383144395077477e-05,0.36328125,52.392778752,67108864
129,2.267214298248291,2.3486539078196065e-05,0.37890625,52.392778752,67633152
130,2.4740684032440186,2.314193174292711e-05,0.384765625,52.392778752,68157440
131,2.5303685665130615,2.2797687948262873e-05,0.357421875,52.392778752,68681728
132,2.4403698444366455,2.24538736278687e-05,0.37890625,52.392778752,69206016
133,2.5024664402008057,2.2110554633151946e-05,0.369140625,52.392778752,69730304
134,2.4617373943328857,2.176779672064927e-05,0.359375,52.392778752,70254592
135,2.4893293380737305,2.1425665539432205e-05,0.37890625,52.392778752,70778880
136,2.181539297103882,2.108422661853326e-05,0.373046875,52.392778752,71303168
137,2.4903976917266846,2.0743545354395006e-05,0.35546875,52.392778752,71827456
138,2.603632926940918,2.040368699834459e-05,0.388671875,52.392778752,72351744
139,2.3435072898864746,2.0064716644096005e-05,0.353515625,52.392778752,72876032
140,2.4415342807769775,1.9726699215282595e-05,0.39453125,52.392778752,73400320
141,2.430708885192871,1.938969945302207e-05,0.361328125,52.392778752,73924608
142,2.4072227478027344,1.9053781903516565e-05,0.36328125,52.392778752,74448896
143,2.5106523036956787,1.8719010905689937e-05,0.35546875,52.392778752,74973184
144,2.593129873275757,1.8385450578864836e-05,0.37109375,52.392778752,75497472
145,2.4110851287841797,1.8053164810481815e-05,0.373046875,52.392778752,76021760
146,2.4419455528259277,1.7722217243862833e-05,0.361328125,52.392778752,76546048
147,2.4117836952209473,1.7392671266021513e-05,0.369140625,52.392778752,77070336
148,2.5008909702301025,1.7064589995522552e-05,0.37890625,52.392778752,77594624
149,2.3880457878112793,1.6738036270392476e-05,0.373046875,52.392778752,78118912
150,2.5264928340911865,1.6413072636084132e-05,0.361328125,52.392778752,78643200
151,2.454606771469116,1.6089761333497295e-05,0.376953125,52.392778752,79167488
152,2.445427894592285,1.5768164287057505e-05,0.35546875,52.392778752,79691776
153,2.2986350059509277,1.5448343092855587e-05,0.35546875,52.392778752,80216064
154,3.2423317432403564,1.5130359006849989e-05,0.3671875,52.392778752,80740352
155,2.451516628265381,1.4814272933134404e-05,0.361328125,52.392778752,81264640
156,2.5894534587860107,1.450014541227261e-05,0.37109375,52.392778752,81788928
157,2.3203608989715576,1.418803660970305e-05,0.349609375,52.392778752,82313216
158,2.501893997192383,1.387800630421524e-05,0.3828125,52.392778752,82837504
159,2.4822726249694824,1.3570113876500229e-05,0.373046875,52.392778752,83361792
160,2.4763693809509277,1.3264418297777262e-05,0.36328125,52.392778752,83886080
161,2.4093878269195557,1.2960978118498959e-05,0.361328125,52.392778752,84410368
162,2.4224274158477783,1.2659851457137024e-05,0.369140625,52.392778752,84934656
163,2.351043701171875,1.2361095989050666e-05,0.3828125,52.392778752,85458944
164,2.457763433456421,1.2064768935439996e-05,0.365234375,52.392778752,85983232
165,2.572375535964966,1.1770927052386279e-05,0.3671875,52.392778752,86507520
166,2.2290642261505127,1.147962661998139e-05,0.365234375,52.392778752,87031808
167,2.4895520210266113,1.1190923431548307e-05,0.365234375,52.392778752,87556096
168,2.377113103866577,1.0904872782954998e-05,0.3828125,52.392778752,88080384
169,2.2924792766571045,1.0621529462023443e-05,0.384765625,52.392778752,88604672
170,2.724221706390381,1.0340947738036017e-05,0.369140625,52.392778752,89128960
171,2.3920681476593018,1.0063181351341227e-05,0.359375,52.392778752,89653248
172,2.090104103088379,9.788283503060703e-06,0.365234375,52.392778752,90177536
173,2.4406344890594482,9.516306844899456e-06,0.3671875,52.392778752,90701824
174,2.4953906536102295,9.24730346906146e-06,0.35546875,52.392778752,91226112
175,2.467381238937378,8.981324898272288e-06,0.353515625,52.392778752,91750400
176,2.242548942565918,8.718422075910864e-06,0.375,52.392778752,92274688
177,2.352283239364624,8.458645356252212e-06,0.361328125,52.392778752,92798976
178,2.4646012783050537,8.202044494822993e-06,0.365234375,52.392778752,93323264
179,2.2716825008392334,7.948668638871725e-06,0.365234375,52.392778752,93847552
180,2.245828628540039,7.69856631795552e-06,0.369140625,52.392778752,94371840
181,2.354491710662842,7.451785434645131e-06,0.384765625,52.392778752,94896128
182,2.3309755325317383,7.208373255350102e-06,0.353515625,52.392778752,95420416
183,2.4830002784729004,6.968376401265689e-06,0.357421875,52.392778752,95944704
184,2.3989126682281494,6.731840839443478e-06,0.373046875,52.392778752,96468992
185,2.2603676319122314,6.498811873987189e-06,0.37109375,52.392778752,96993280
186,2.3811419010162354,6.269334137375492e-06,0.3515625,52.392778752,97517568
187,2.261111259460449,6.043451581913493e-06,0.36328125,52.392778752,98041856
188,2.4586331844329834,5.821207471314454e-06,0.35546875,52.392778752,98566144
189,2.3362796306610107,5.602644372413383e-06,0.380859375,52.392778752,99090432
190,2.431260585784912,5.387804147014175e-06,0.369140625,52.392778752,99614720
191,2.4019932746887207,5.17672794387172e-06,0.359375,52.392778752,100139008
192,2.4424989223480225,4.969456190810582e-06,0.359375,52.392778752,100663296
193,2.4519970417022705,4.766028586981816e-06,0.365234375,52.392778752,101187584
194,2.340862989425659,4.566484095259309e-06,0.349609375,52.392778752,101711872
195,2.3660950660705566,4.370860934777131e-06,0.365234375,52.392778752,102236160
196,3.4763920307159424,4.179196573609347e-06,0.361328125,52.392778752,102760448
197,2.314211368560791,3.991527721593716e-06,0.3515625,52.392778752,103284736
198,2.495096206665039,3.807890323300572e-06,0.376953125,52.392778752,103809024
199,2.4899725914001465,3.6283195511482675e-06,0.36328125,52.392778752,104333312
200,2.5558156967163086,3.452849798666572e-06,0.35546875,52.392778752,104857600
201,2.2687408924102783,3.281514673909203e-06,0.36328125,52.392778752,105381888
202,2.603968620300293,3.1143469930167853e-06,0.357421875,52.392778752,105906176
203,2.562744140625,2.9513787739315556e-06,0.359375,52.392778752,106430464
204,2.5359392166137695,2.792641230264873e-06,0.369140625,52.392778752,106954752
205,3.402979850769043,2.638164765318841e-06,0.365234375,52.392778752,107479040
206,2.284381866455078,2.487978966263073e-06,0.37890625,52.392778752,108003328
207,2.587280750274658,2.342112598467838e-06,0.36328125,52.392778752,108527616
208,2.58406925201416,2.2005935999945695e-06,0.369140625,52.392778752,109051904
209,2.6218979358673096,2.063449076244819e-06,0.353515625,52.392778752,109576192
210,2.4380946159362793,1.930705294768716e-06,0.36328125,52.392778752,110100480
211,2.602689027786255,1.8023876802338962e-06,0.38671875,52.392778752,110624768
212,2.26112699508667,1.6785208095558737e-06,0.369140625,52.392778752,111149056
213,2.4501280784606934,1.5591284071907667e-06,0.353515625,52.392778752,111673344
214,2.4923088550567627,1.444233340591304e-06,0.375,52.392778752,112197632
215,2.4310765266418457,1.33385761582699e-06,0.380859375,52.392778752,112721920
216,2.3408007621765137,1.2280223733692391e-06,0.3515625,52.392778752,113246208
217,2.3100078105926514,1.1267478840423008e-06,0.35546875,52.392778752,113770496
218,2.5852468013763428,1.030053545140736e-06,0.359375,52.392778752,114294784
219,2.2913246154785156,9.379578767142393e-07,0.3671875,52.392778752,114819072
220,2.2560338973999023,8.504785180204391e-07,0.37109375,52.392778752,115343360
221,2.447356939315796,7.676322241464378e-07,0.353515625,52.392778752,115867648
222,2.287705898284912,6.894348627996542e-07,0.357421875,52.392778752,116391936
223,2.3756844997406006,6.159014112686695e-07,0.35546875,52.392778752,116916224
224,2.287883996963501,5.470459535545933e-07,0.373046875,52.392778752,117440512
225,2.4887120723724365,4.828816776735246e-07,0.380859375,52.392778752,117964800
226,2.395735025405884,4.234208731306334e-07,0.365234375,52.392778752,118489088
227,2.579181432723999,3.6867492856632487e-07,0.3828125,52.392778752,119013376
228,2.456538438796997,3.186543295749464e-07,0.36328125,52.392778752,119537664
229,2.584181547164917,2.733686566964678e-07,0.369140625,52.392778752,120061952
230,2.3683652877807617,2.3282658358150913e-07,0.373046875,52.392778752,120586240
231,2.3658347129821777,1.970358753300391e-07,0.3671875,52.392778752,121110528
232,2.571633815765381,1.660033870041368e-07,0.369140625,52.392778752,121634816
233,2.3547568321228027,1.3973506231500558e-07,0.373046875,52.392778752,122159104
234,2.419403553009033,1.1823593248457924e-07,0.353515625,52.392778752,122683392
235,2.5872983932495117,1.015101152818717e-07,0.349609375,52.392778752,123207680
236,2.408403158187866,8.956081423430319e-08,0.353515625,52.392778752,123731968
237,2.43916392326355,8.239031801410874e-08,0.38671875,52.392778752,124256256
238,2.483503818511963,8e-08,0.357421875,52.392778752,124780544
