step,loss,lr,grad_norm,peak_mem_gb,tok_seen
78,2.518195629119873,4.001681864865877e-05,0.3671875,52.392778752,40894464
79,2.4840049743652344,3.973905226196398e-05,0.375,52.392778752,41418752
80,2.6418726444244385,3.9458470537976564e-05,0.369140625,52.392778752,41943040
81,2.506664514541626,3.9175127217045e-05,0.38671875,52.392778752,42467328
82,2.9252235889434814,3.888907656845169e-05,0.380859375,52.392778752,42991616
83,2.6880526542663574,3.860037338001862e-05,0.38671875,52.392778752,43515904
84,2.588301658630371,3.830907294761372e-05,0.3671875,52.392778752,44040192
85,2.50433349609375,3.8015231064560004e-05,0.36328125,52.392778752,44564480
86,2.3916265964508057,3.771890401094933e-05,0.3984375,52.392778752,45088768
87,2.707005739212036,3.7420148542862985e-05,0.39453125,52.392778752,45613056
88,2.662148952484131,3.7119021881501034e-05,0.375,52.392778752,46137344
89,2.5472240447998047,3.681558170222273e-05,0.37109375,52.392778752,46661632
90,2.4686925411224365,3.650988612349977e-05,0.373046875,52.392778752,47185920
91,2.6780385971069336,3.620199369578475e-05,0.384765625,52.392778752,47710208
92,2.4693350791931152,3.589196339029695e-05,0.373046875,52.392778752,48234496
93,2.7712979316711426,3.55798545877274e-05,0.369140625,52.392778752,48758784
94,2.57279634475708,3.52657270668656e-05,0.369140625,52.392778752,49283072
95,2.3545494079589844,3.494964099315002e-05,0.365234375,52.392778752,49807360
96,2.5737452507019043,3.4631656907144425e-05,0.37890625,52.392778752,50331648
97,2.578786849975586,3.431183571294249e-05,0.37890625,52.392778752,50855936
98,2.4910802841186523,3.3990238666502704e-05,0.369140625,52.392778752,51380224
99,2.5405807495117188,3.366692736391587e-05,0.388671875,52.392778752,51904512
100,2.5066895484924316,3.334196372960754e-05,0.3671875,52.392778752,52428800
101,2.5010933876037598,3.301541000447746e-05,0.376953125,52.392778752,52953088
102,2.542240858078003,3.2687328733978495e-05,0.384765625,52.392778752,53477376
103,2.721238136291504,3.235778275613718e-05,0.36328125,52.392778752,54001664
104,2.5651938915252686,3.2026835189518186e-05,0.38671875,52.392778752,54525952
105,2.6603503227233887,3.1694549421135166e-05,0.38671875,52.392778752,55050240
106,2.3189187049865723,3.1360989094310075e-05,0.375,52.392778752,55574528
107,2.3353216648101807,3.102621809648344e-05,0.384765625,52.392778752,56098816
108,2.4625461101531982,3.0690300546977936e-05,0.3671875,52.392778752,56623104
109,2.272672653198242,3.0353300784717414e-05,0.375,52.392778752,57147392
110,2.5805699825286865,3.0015283355904e-05,0.37109375,52.392778752,57671680
111,2.409731864929199,2.967631300165542e-05,0.376953125,52.392778752,58195968
112,2.555421829223633,2.9336454645605e-05,0.38671875,52.392778752,58720256
113,2.540335178375244,2.8995773381466747e-05,0.3671875,52.392778752,59244544
114,2.4847605228424072,2.8654334460567806e-05,0.37890625,52.392778752,59768832
115,2.3174610137939453,2.8312203279350735e-05,0.3671875,52.392778752,60293120
116,2.524686813354492,2.796944536684806e-05,0.388671875,52.392778752,60817408
117,2.4321961402893066,2.76261263721313e-05,0.359375,52.392778752,61341696
118,2.4071526527404785,2.7282312051737136e-05,0.369140625,52.392778752,61865984
119,4.130328178405762,2.6938068257072895e-05,0.369140625,52.392778752,62390272
120,2.6718742847442627,2.659346092180393e-05,0.369140625,52.392778752,62914560
121,2.531871795654297,2.6248556049225236e-05,0.369140625,52.392778752,63438848
122,2.5071606636047363,2.590341969961964e-05,0.37890625,52.392778752,63963136
123,2.376209020614624,2.5558117977605263e-05,0.373046875,52.392778752,64487424
124,2.5996694564819336,2.5212717019474273e-05,0.36328125,52.392778752,65011712
125,2.4381680488586426,2.4867282980525732e-05,0.365234375,52.392778752,65536000
126,2.311089515686035,2.4521882022394735e-05,0.369140625,52.392778752,66060288
127,2.406365394592285,2.417658030038036e-05,0.3671875,52.392778752,66584576
128,2.6458487510681152,2.383144395077477e-05,0.365234375,52.392778752,67108864
129,2.326012134552002,2.3486539078196065e-05,0.380859375,52.392778752,67633152
130,2.540099620819092,2.314193174292711e-05,0.384765625,52.392778752,68157440
131,2.595304250717163,2.2797687948262873e-05,0.359375,52.392778752,68681728
132,2.465505361557007,2.24538736278687e-05,0.37890625,52.392778752,69206016
133,2.5361435413360596,2.2110554633151946e-05,0.369140625,52.392778752,69730304
134,2.488016128540039,2.176779672064927e-05,0.36328125,52.392778752,70254592
135,2.546729564666748,2.1425665539432205e-05,0.37890625,52.392778752,70778880
136,2.2264537811279297,2.108422661853326e-05,0.375,52.392778752,71303168
137,2.521904706954956,2.0743545354395006e-05,0.35546875,52.392778752,71827456
138,2.6398677825927734,2.040368699834459e-05,0.388671875,52.392778752,72351744
139,2.3733420372009277,2.0064716644096005e-05,0.35546875,52.392778752,72876032
140,2.4644651412963867,1.9726699215282595e-05,0.3984375,52.392778752,73400320
141,2.490931510925293,1.938969945302207e-05,0.36328125,52.392778752,73924608
142,2.4470462799072266,1.9053781903516565e-05,0.36328125,52.392778752,74448896
143,2.577206611633301,1.8719010905689937e-05,0.359375,52.392778752,74973184
144,2.624506711959839,1.8385450578864836e-05,0.375,52.392778752,75497472
145,2.489473342895508,1.8053164810481815e-05,0.373046875,52.392778752,76021760
146,2.5311386585235596,1.7722217243862833e-05,0.361328125,52.392778752,76546048
147,2.466094493865967,1.7392671266021513e-05,0.37109375,52.392778752,77070336
148,2.542482614517212,1.7064589995522552e-05,0.37890625,52.392778752,77594624
149,2.4393630027770996,1.6738036270392476e-05,0.375,52.392778752,78118912
150,2.588683605194092,1.6413072636084132e-05,0.361328125,52.392778752,78643200
151,2.5273797512054443,1.6089761333497295e-05,0.376953125,52.392778752,79167488
152,2.4837584495544434,1.5768164287057505e-05,0.357421875,52.392778752,79691776
153,2.3574018478393555,1.5448343092855587e-05,0.357421875,52.392778752,80216064
154,3.273013114929199,1.5130359006849989e-05,0.365234375,52.392778752,80740352
155,2.479966163635254,1.4814272933134404e-05,0.36328125,52.392778752,81264640
156,2.6510252952575684,1.450014541227261e-05,0.37109375,52.392778752,81788928
157,2.4054741859436035,1.418803660970305e-05,0.349609375,52.392778752,82313216
158,2.5351247787475586,1.387800630421524e-05,0.3828125,52.392778752,82837504
159,2.514728307723999,1.3570113876500229e-05,0.373046875,52.392778752,83361792
160,2.533341884613037,1.3264418297777262e-05,0.36328125,52.392778752,83886080
161,2.45245361328125,1.2960978118498959e-05,0.36328125,52.392778752,84410368
162,2.4610414505004883,1.2659851457137024e-05,0.369140625,52.392778752,84934656
163,2.4252676963806152,1.2361095989050666e-05,0.3828125,52.392778752,85458944
164,2.5352158546447754,1.2064768935439996e-05,0.3671875,52.392778752,85983232
165,2.6211628913879395,1.1770927052386279e-05,0.3671875,52.392778752,86507520
166,2.275634288787842,1.147962661998139e-05,0.3671875,52.392778752,87031808
167,2.5348126888275146,1.1190923431548307e-05,0.369140625,52.392778752,87556096
168,2.448528528213501,1.0904872782954998e-05,0.3828125,52.392778752,88080384
169,2.3632326126098633,1.0621529462023443e-05,0.38671875,52.392778752,88604672
170,2.7709217071533203,1.0340947738036017e-05,0.369140625,52.392778752,89128960
171,2.4331953525543213,1.0063181351341227e-05,0.359375,52.392778752,89653248
172,2.1339001655578613,9.788283503060703e-06,0.369140625,52.392778752,90177536
173,2.495835065841675,9.516306844899456e-06,0.3671875,52.392778752,90701824
174,2.547969341278076,9.24730346906146e-06,0.357421875,52.392778752,91226112
175,2.514169692993164,8.981324898272288e-06,0.353515625,52.392778752,91750400
176,2.3059003353118896,8.718422075910864e-06,0.375,52.392778752,92274688
177,2.4045491218566895,8.458645356252212e-06,0.361328125,52.392778752,92798976
178,2.5069332122802734,8.202044494822993e-06,0.3671875,52.392778752,93323264
179,2.3532285690307617,7.948668638871725e-06,0.3671875,52.392778752,93847552
180,2.294863224029541,7.69856631795552e-06,0.369140625,52.392778752,94371840
181,2.407644271850586,7.451785434645131e-06,0.38671875,52.392778752,94896128
182,2.4106171131134033,7.208373255350102e-06,0.353515625,52.392778752,95420416
183,2.5416054725646973,6.968376401265689e-06,0.359375,52.392778752,95944704
184,2.48581862449646,6.731840839443478e-06,0.376953125,52.392778752,96468992
185,2.293534517288208,6.498811873987189e-06,0.373046875,52.392778752,96993280
186,2.443575620651245,6.269334137375492e-06,0.35546875,52.392778752,97517568
187,2.326591968536377,6.043451581913493e-06,0.3671875,52.392778752,98041856
188,2.4988465309143066,5.821207471314454e-06,0.357421875,52.392778752,98566144
189,2.3842058181762695,5.602644372413383e-06,0.384765625,52.392778752,99090432
190,2.460620880126953,5.387804147014175e-06,0.37109375,52.392778752,99614720
191,2.45320987701416,5.17672794387172e-06,0.359375,52.392778752,100139008
192,2.525167942047119,4.969456190810582e-06,0.359375,52.392778752,100663296
193,2.4824395179748535,4.766028586981816e-06,0.3671875,52.392778752,101187584
194,2.395779848098755,4.566484095259309e-06,0.349609375,52.392778752,101711872
195,2.447176933288574,4.370860934777131e-06,0.3671875,52.392778752,102236160
196,3.5442752838134766,4.179196573609347e-06,0.36328125,52.392778752,102760448
197,2.3476362228393555,3.991527721593716e-06,0.349609375,52.392778752,103284736
198,2.546727180480957,3.807890323300572e-06,0.376953125,52.392778752,103809024
199,2.5766005516052246,3.6283195511482675e-06,0.36328125,52.392778752,104333312
200,2.610471248626709,3.452849798666572e-06,0.357421875,52.392778752,104857600
201,2.3200268745422363,3.281514673909203e-06,0.365234375,52.392778752,105381888
202,2.673544406890869,3.1143469930167853e-06,0.357421875,52.392778752,105906176
203,2.615577459335327,2.9513787739315556e-06,0.361328125,52.392778752,106430464
204,2.613182306289673,2.792641230264873e-06,0.37109375,52.392778752,106954752
205,3.4298739433288574,2.638164765318841e-06,0.3671875,52.392778752,107479040
206,2.321533203125,2.487978966263073e-06,0.3828125,52.392778752,108003328
207,2.654259204864502,2.342112598467838e-06,0.36328125,52.392778752,108527616
208,2.6467666625976562,2.2005935999945695e-06,0.37109375,52.392778752,109051904
209,2.650707960128784,2.063449076244819e-06,0.357421875,52.392778752,109576192
210,2.4953856468200684,1.930705294768716e-06,0.3671875,52.392778752,110100480
211,2.660660743713379,1.8023876802338962e-06,0.388671875,52.392778752,110624768
212,2.3077495098114014,1.6785208095558737e-06,0.369140625,52.392778752,111149056
213,2.4872171878814697,1.5591284071907667e-06,0.35546875,52.392778752,111673344
214,2.5463500022888184,1.444233340591304e-06,0.376953125,52.392778752,112197632
215,2.5245115756988525,1.33385761582699e-06,0.3828125,52.392778752,112721920
216,2.3819355964660645,1.2280223733692391e-06,0.3515625,52.392778752,113246208
217,2.4005942344665527,1.1267478840423008e-06,0.35546875,52.392778752,113770496
218,2.6675007343292236,1.030053545140736e-06,0.361328125,52.392778752,114294784
219,2.3292622566223145,9.379578767142393e-07,0.369140625,52.392778752,114819072
220,2.3021469116210938,8.504785180204391e-07,0.376953125,52.392778752,115343360
221,2.5111465454101562,7.676322241464378e-07,0.35546875,52.392778752,115867648
222,2.355191469192505,6.894348627996542e-07,0.357421875,52.392778752,116391936
223,2.4339559078216553,6.159014112686695e-07,0.357421875,52.392778752,116916224
224,2.3410425186157227,5.470459535545933e-07,0.373046875,52.392778752,117440512
225,2.5371954441070557,4.828816776735246e-07,0.3828125,52.392778752,117964800
226,2.460721492767334,4.234208731306334e-07,0.3671875,52.392778752,118489088
227,2.6581788063049316,3.6867492856632487e-07,0.38671875,52.392778752,119013376
228,2.5032801628112793,3.186543295749464e-07,0.361328125,52.392778752,119537664
229,2.6209821701049805,2.733686566964678e-07,0.369140625,52.392778752,120061952
230,2.4381496906280518,2.3282658358150913e-07,0.376953125,52.392778752,120586240
231,2.413454055786133,1.970358753300391e-07,0.369140625,52.392778752,121110528
232,2.6221370697021484,1.660033870041368e-07,0.369140625,52.392778752,121634816
233,2.395899772644043,1.3973506231500558e-07,0.373046875,52.392778752,122159104
234,2.4697704315185547,1.1823593248457924e-07,0.353515625,52.392778752,122683392
235,2.7128448486328125,1.015101152818717e-07,0.3515625,52.392778752,123207680
236,2.4624128341674805,8.956081423430319e-08,0.35546875,52.392778752,123731968
237,2.4914908409118652,8.239031801410874e-08,0.388671875,52.392778752,124256256
238,2.5903892517089844,8e-08,0.357421875,52.392778752,124780544
