step,loss,lr,grad_norm,peak_mem_gb,tok_seen
1,3.0795555114746094,4.5454545454545455e-06,0.59765625,50.008549888,524288
2,2.6163620948791504,9.090909090909091e-06,0.55859375,52.392778752,1048576
3,2.945283889770508,1.3636363636363637e-05,0.5703125,52.392778752,1572864
4,2.835094928741455,1.8181818181818182e-05,0.5703125,52.392778752,2097152
5,2.572388172149658,2.272727272727273e-05,0.5703125,52.392778752,2621440
6,2.792297840118408,2.7272727272727273e-05,0.5546875,52.392778752,3145728
7,2.617401599884033,3.181818181818182e-05,0.5859375,52.392778752,3670016
8,2.732640027999878,3.6363636363636364e-05,0.5703125,52.392778752,4194304
9,2.841750383377075,4.0909090909090915e-05,0.546875,52.392778752,4718592
10,2.514078140258789,4.545454545454546e-05,0.578125,52.392778752,5242880
11,2.5421717166900635,5e-05,0.5390625,52.392778752,5767168
12,2.580876588821411,4.9997609681985896e-05,0.53515625,52.392778752,6291456
13,2.7841198444366455,4.99904391857657e-05,0.55859375,52.392778752,6815744
14,2.84182071685791,4.9978489884718133e-05,0.515625,52.392778752,7340032
15,2.6070685386657715,4.996176406751542e-05,0.50390625,52.392778752,7864320
16,2.3916215896606445,4.9940264937685e-05,0.5,52.392778752,8388608
17,2.6734375953674316,4.9913996612995866e-05,0.484375,52.392778752,8912896
18,2.6723713874816895,4.988296412466996e-05,0.515625,52.392778752,9437184
19,2.7050859928131104,4.984717341641849e-05,0.5,52.392778752,9961472
20,2.5483198165893555,4.9806631343303534e-05,0.48046875,52.392778752,10485760
21,2.665835380554199,4.976134567042506e-05,0.470703125,52.392778752,11010048
22,2.452033519744873,4.971132507143367e-05,0.48046875,52.392778752,11534336
23,2.7811388969421387,4.9656579126869365e-05,0.4609375,52.392778752,12058624
24,2.66141676902771,4.959711832232648e-05,0.462890625,52.392778752,12582912
25,2.6059751510620117,4.9532954046445414e-05,0.443359375,52.392778752,13107200
26,2.5202035903930664,4.9464098588731335e-05,0.4609375,52.392778752,13631488
27,2.778719425201416,4.939056513720035e-05,0.447265625,52.392778752,14155776
28,2.7242302894592285,4.9312367775853566e-05,0.44140625,52.392778752,14680064
29,2.4139249324798584,4.922952148197956e-05,0.451171875,52.392778752,15204352
30,2.398620367050171,4.914204212328577e-05,0.439453125,52.392778752,15728640
31,2.564987897872925,4.9049946454859266e-05,0.41796875,52.392778752,16252928
32,2.7477688789367676,4.89532521159577e-05,0.42578125,52.392778752,16777216
33,2.625241756439209,4.885197762663076e-05,0.427734375,52.392778752,17301504
34,2.5178442001342773,4.874614238417301e-05,0.427734375,52.392778752,17825792
35,2.622851848602295,4.86357666594087e-05,0.42578125,52.392778752,18350080
36,2.476663589477539,4.8520871592809234e-05,0.41796875,52.392778752,18874368
37,2.648312568664551,4.840147919044413e-05,0.408203125,52.392778752,19398656
38,2.608952522277832,4.827761231976611e-05,0.419921875,52.392778752,19922944
39,2.935464859008789,4.8149294705231284e-05,0.435546875,52.392778752,20447232
40,2.414733648300171,4.8016550923755186e-05,0.421875,52.392778752,20971520
41,2.41743803024292,4.787940640000543e-05,0.42578125,52.392778752,21495808
42,2.6119132041931152,4.773788740153217e-05,0.396484375,52.392778752,22020096
43,2.826770305633545,4.7592021033736935e-05,0.416015625,52.392778752,22544384
44,2.833048105239868,4.7441835234681164e-05,0.40234375,52.392778752,23068672
45,2.4256153106689453,4.728735876973513e-05,0.39453125,52.392778752,23592960
46,2.508446455001831,4.712862122606845e-05,0.40234375,52.392778752,24117248
47,2.4541995525360107,4.696565300698322e-05,0.404296875,52.392778752,24641536
48,2.6697020530700684,4.6798485326090807e-05,0.3984375,52.392778752,25165824
49,2.57739520072937,4.662715020133343e-05,0.40234375,52.392778752,25690112
50,2.591841220855713,4.6451680448851744e-05,0.39453125,52.392778752,26214400
51,2.640425205230713,4.627210967669943e-05,0.384765625,52.392778752,26738688
52,2.7082419395446777,4.608847227840629e-05,0.384765625,52.392778752,27262976
53,2.330167531967163,4.590080342639066e-05,0.3828125,52.392778752,27787264
54,2.8498637676239014,4.570913906522288e-05,0.37890625,52.392778752,28311552
55,2.615354537963867,4.55135159047407e-05,0.37890625,52.392778752,28835840
56,2.6718530654907227,4.531397141301819e-05,0.39453125,52.392778752,29360128
57,2.5095605850219727,4.511054380918943e-05,0.365234375,52.392778752,29884416
58,2.7697365283966064,4.490327205612829e-05,0.3828125,52.392778752,30408704
59,2.5006279945373535,4.4692195852985825e-05,0.3828125,52.392778752,30932992
60,2.580336093902588,4.447735562758662e-05,0.38671875,52.392778752,31457280
61,2.536515951156616,4.425879252868556e-05,0.376953125,52.392778752,31981568
62,2.5843706130981445,4.403654841808651e-05,0.373046875,52.392778752,32505856
63,2.414522647857666,4.3810665862624515e-05,0.38671875,52.392778752,33030144
64,2.5141024589538574,4.358118812601281e-05,0.38671875,52.392778752,33554432
65,2.70115327835083,4.3348159160556526e-05,0.3828125,52.392778752,34078720
66,2.5469770431518555,4.311162359873431e-05,0.380859375,52.392778752,34603008
67,2.230933904647827,4.28716267446499e-05,0.37109375,52.392778752,35127296
68,2.688495635986328,4.262821456535487e-05,0.384765625,52.392778752,35651584
69,2.4015707969665527,4.2381433682044486e-05,0.37109375,52.392778752,36175872
70,2.573029041290283,4.2131331361128275e-05,0.392578125,52.392778752,36700160
71,2.568838596343994,4.187795550517701e-05,0.369140625,52.392778752,37224448
72,2.6729679107666016,4.162135464374779e-05,0.37109375,52.392778752,37748736
73,2.6221556663513184,4.136157792408914e-05,0.373046875,52.392778752,38273024
74,2.6223034858703613,4.109867510172772e-05,0.388671875,52.392778752,38797312
75,2.464324474334717,4.083269653093854e-05,0.37890625,52.392778752,39321600
76,2.7341833114624023,4.056369315510055e-05,0.375,52.392778752,39845888
77,2.4940850734710693,4.0291716496939305e-05,0.369140625,52.392778752,40370176
78,2.5831165313720703,4.001681864865877e-05,0.376953125,52.392778752,40894464
79,2.569730043411255,3.973905226196398e-05,0.369140625,52.392778752,41418752
80,2.3917322158813477,3.9458470537976564e-05,0.38671875,52.392778752,41943040
81,2.439417839050293,3.9175127217045e-05,0.369140625,52.392778752,42467328
82,2.58664608001709,3.888907656845169e-05,0.376953125,52.392778752,42991616
83,2.453794479370117,3.860037338001862e-05,0.376953125,52.392778752,43515904
84,2.499267578125,3.830907294761372e-05,0.380859375,52.392778752,44040192
85,2.3770546913146973,3.8015231064560004e-05,0.37109375,52.392778752,44564480
86,2.5695226192474365,3.771890401094933e-05,0.37109375,52.392778752,45088768
87,2.48832368850708,3.7420148542862985e-05,0.37890625,52.392778752,45613056
88,2.6635613441467285,3.7119021881501034e-05,0.376953125,52.392778752,46137344
89,2.577749252319336,3.681558170222273e-05,0.36328125,52.392778752,46661632
90,2.360499858856201,3.650988612349977e-05,0.376953125,52.392778752,47185920
91,2.57002592086792,3.620199369578475e-05,0.37109375,52.392778752,47710208
92,2.5226216316223145,3.589196339029695e-05,0.376953125,52.392778752,48234496
93,2.94710636138916,3.55798545877274e-05,0.37109375,52.392778752,48758784
94,2.5857744216918945,3.52657270668656e-05,0.369140625,52.392778752,49283072
95,2.486130475997925,3.494964099315002e-05,0.375,52.392778752,49807360
96,2.33369517326355,3.4631656907144425e-05,0.359375,52.392778752,50331648
97,2.532989501953125,3.431183571294249e-05,0.3671875,52.392778752,50855936
98,2.602412223815918,3.3990238666502704e-05,0.384765625,52.392778752,51380224
99,2.7092056274414062,3.366692736391587e-05,0.373046875,52.392778752,51904512
100,2.3772106170654297,3.334196372960754e-05,0.380859375,52.392778752,52428800
101,2.2845687866210938,3.301541000447746e-05,0.37109375,52.392778752,52953088
102,2.6060938835144043,3.2687328733978495e-05,0.380859375,52.392778752,53477376
103,2.481766700744629,3.235778275613718e-05,0.365234375,52.392778752,54001664
104,2.3586266040802,3.2026835189518186e-05,0.361328125,52.392778752,54525952
105,2.360926389694214,3.1694549421135166e-05,0.37890625,52.392778752,55050240
106,2.536301851272583,3.1360989094310075e-05,0.380859375,52.392778752,55574528
107,2.537691116333008,3.102621809648344e-05,0.361328125,52.392778752,56098816
108,2.374440908432007,3.0690300546977936e-05,0.376953125,52.392778752,56623104
109,2.584311008453369,3.0353300784717414e-05,0.361328125,52.392778752,57147392
110,2.3567869663238525,3.0015283355904e-05,0.373046875,52.392778752,57671680
111,2.5897316932678223,2.967631300165542e-05,0.37109375,52.392778752,58195968
112,2.3848445415496826,2.9336454645605e-05,0.373046875,52.392778752,58720256
113,2.5405027866363525,2.8995773381466747e-05,0.365234375,52.392778752,59244544
114,2.625548839569092,2.8654334460567806e-05,0.375,52.392778752,59768832
115,2.447388172149658,2.8312203279350735e-05,0.365234375,52.392778752,60293120
116,2.3812689781188965,2.796944536684806e-05,0.3671875,52.392778752,60817408
117,2.5172877311706543,2.76261263721313e-05,0.369140625,52.392778752,61341696
118,2.418837785720825,2.7282312051737136e-05,0.35546875,52.392778752,61865984
119,2.676206350326538,2.6938068257072895e-05,0.369140625,52.392778752,62390272
120,2.5077896118164062,2.659346092180393e-05,0.365234375,52.392778752,62914560
121,2.622799873352051,2.6248556049225236e-05,0.375,52.392778752,63438848
122,2.5330848693847656,2.590341969961964e-05,0.365234375,52.392778752,63963136
123,2.5885581970214844,2.5558117977605263e-05,0.375,52.392778752,64487424
124,2.7414565086364746,2.5212717019474273e-05,0.361328125,52.392778752,65011712
125,2.7037253379821777,2.4867282980525732e-05,0.361328125,52.392778752,65536000
126,2.491609811782837,2.4521882022394735e-05,0.3828125,52.392778752,66060288
127,2.751405715942383,2.417658030038036e-05,0.36328125,52.392778752,66584576
128,2.596912384033203,2.383144395077477e-05,0.396484375,52.392778752,67108864
129,2.6781678199768066,2.3486539078196065e-05,0.373046875,52.392778752,67633152
130,2.443086624145508,2.314193174292711e-05,0.384765625,52.392778752,68157440
131,2.4673681259155273,2.2797687948262873e-05,0.376953125,52.392778752,68681728
132,2.384690761566162,2.24538736278687e-05,0.353515625,52.392778752,69206016
133,2.5099685192108154,2.2110554633151946e-05,0.375,52.392778752,69730304
134,2.7771553993225098,2.176779672064927e-05,0.384765625,52.392778752,70254592
135,2.616051197052002,2.1425665539432205e-05,0.373046875,52.392778752,70778880
136,2.3517394065856934,2.108422661853326e-05,0.361328125,52.392778752,71303168
137,2.339843273162842,2.0743545354395006e-05,0.365234375,52.392778752,71827456
138,2.6161160469055176,2.040368699834459e-05,0.361328125,52.392778752,72351744
139,2.2449939250946045,2.0064716644096005e-05,0.365234375,52.392778752,72876032
140,2.3979244232177734,1.9726699215282595e-05,0.37109375,52.392778752,73400320
141,2.6690306663513184,1.938969945302207e-05,0.353515625,52.392778752,73924608
142,2.592433452606201,1.9053781903516565e-05,0.36328125,52.392778752,74448896
143,2.699070453643799,1.8719010905689937e-05,0.375,52.392778752,74973184
144,2.63258957862854,1.8385450578864836e-05,0.375,52.392778752,75497472
145,2.4004716873168945,1.8053164810481815e-05,0.384765625,52.392778752,76021760
