step,loss,lr,grad_norm,peak_mem_gb,tok_seen
103,2.667178153991699,3.235778275613718e-05,0.361328125,52.392778752,54001664
104,2.529420852661133,3.2026835189518186e-05,0.38671875,52.392778752,54525952
105,2.5655951499938965,3.1694549421135166e-05,0.384765625,52.392778752,55050240
106,2.244779586791992,3.1360989094310075e-05,0.375,52.392778752,55574528
107,2.2857134342193604,3.102621809648344e-05,0.384765625,52.392778752,56098816
108,2.428046941757202,3.0690300546977936e-05,0.365234375,52.392778752,56623104
109,2.233989715576172,3.0353300784717414e-05,0.375,52.392778752,57147392
110,2.5008769035339355,3.0015283355904e-05,0.373046875,52.392778752,57671680
111,2.350590229034424,2.967631300165542e-05,0.375,52.392778752,58195968
112,2.5065174102783203,2.9336454645605e-05,0.38671875,52.392778752,58720256
113,2.443248748779297,2.8995773381466747e-05,0.365234375,52.392778752,59244544
114,2.4232451915740967,2.8654334460567806e-05,0.37890625,52.392778752,59768832
115,2.2779736518859863,2.8312203279350735e-05,0.365234375,52.392778752,60293120
116,2.481889247894287,2.796944536684806e-05,0.38671875,52.392778752,60817408
117,2.390519857406616,2.76261263721313e-05,0.359375,52.392778752,61341696
118,2.369319438934326,2.7282312051737136e-05,0.369140625,52.392778752,61865984
119,4.109555244445801,2.6938068257072895e-05,0.369140625,52.392778752,62390272
120,2.5642316341400146,2.659346092180393e-05,0.37109375,52.392778752,62914560
121,2.4954636096954346,2.6248556049225236e-05,0.369140625,52.392778752,63438848
122,2.4338788986206055,2.590341969961964e-05,0.375,52.392778752,63963136
123,2.3438377380371094,2.5558117977605263e-05,0.375,52.392778752,64487424
124,2.5543200969696045,2.5212717019474273e-05,0.359375,52.392778752,65011712
125,2.365710735321045,2.4867282980525732e-05,0.365234375,52.392778752,65536000
126,2.25821852684021,2.4521882022394735e-05,0.3671875,52.392778752,66060288
127,2.3834173679351807,2.417658030038036e-05,0.365234375,52.392778752,66584576
128,2.6085715293884277,2.383144395077477e-05,0.36328125,52.392778752,67108864
129,2.2672555446624756,2.3486539078196065e-05,0.37890625,52.392778752,67633152
130,2.4743802547454834,2.314193174292711e-05,0.384765625,52.392778752,68157440
131,2.5300381183624268,2.2797687948262873e-05,0.357421875,52.392778752,68681728
132,2.4403183460235596,2.24538736278687e-05,0.37890625,52.392778752,69206016
133,2.502487897872925,2.2110554633151946e-05,0.369140625,52.392778752,69730304
134,2.461649179458618,2.176779672064927e-05,0.359375,52.392778752,70254592
135,2.489511251449585,2.1425665539432205e-05,0.37890625,52.392778752,70778880
136,2.18171763420105,2.108422661853326e-05,0.373046875,52.392778752,71303168
137,2.490344285964966,2.0743545354395006e-05,0.35546875,52.392778752,71827456
138,2.603405714035034,2.040368699834459e-05,0.388671875,52.392778752,72351744
139,2.343456983566284,2.0064716644096005e-05,0.353515625,52.392778752,72876032
140,2.441213607788086,1.9726699215282595e-05,0.39453125,52.392778752,73400320
141,2.4306867122650146,1.938969945302207e-05,0.361328125,52.392778752,73924608
142,2.40700101852417,1.9053781903516565e-05,0.36328125,52.392778752,74448896
143,2.5106663703918457,1.8719010905689937e-05,0.35546875,52.392778752,74973184
144,2.5927462577819824,1.8385450578864836e-05,0.37109375,52.392778752,75497472
145,2.411161184310913,1.8053164810481815e-05,0.373046875,52.392778752,76021760
146,2.4419353008270264,1.7722217243862833e-05,0.361328125,52.392778752,76546048
147,2.412062168121338,1.7392671266021513e-05,0.369140625,52.392778752,77070336
148,2.5008556842803955,1.7064589995522552e-05,0.37890625,52.392778752,77594624
149,2.3880887031555176,1.6738036270392476e-05,0.373046875,52.392778752,78118912
150,2.5263569355010986,1.6413072636084132e-05,0.361328125,52.392778752,78643200
151,2.4545397758483887,1.6089761333497295e-05,0.376953125,52.392778752,79167488
152,2.4452364444732666,1.5768164287057505e-05,0.35546875,52.392778752,79691776
153,2.2982888221740723,1.5448343092855587e-05,0.35546875,52.392778752,80216064
154,3.242263078689575,1.5130359006849989e-05,0.3671875,52.392778752,80740352
155,2.4517064094543457,1.4814272933134404e-05,0.361328125,52.392778752,81264640
156,2.5895423889160156,1.450014541227261e-05,0.37109375,52.392778752,81788928
157,2.3201966285705566,1.418803660970305e-05,0.349609375,52.392778752,82313216
158,2.5018069744110107,1.387800630421524e-05,0.3828125,52.392778752,82837504
159,2.4826035499572754,1.3570113876500229e-05,0.373046875,52.392778752,83361792
160,2.4761838912963867,1.3264418297777262e-05,0.36328125,52.392778752,83886080
161,2.4095611572265625,1.2960978118498959e-05,0.36328125,52.392778752,84410368
162,2.42262601852417,1.2659851457137024e-05,0.369140625,52.392778752,84934656
163,2.3511462211608887,1.2361095989050666e-05,0.3828125,52.392778752,85458944
164,2.4580423831939697,1.2064768935439996e-05,0.365234375,52.392778752,85983232
165,2.572340250015259,1.1770927052386279e-05,0.3671875,52.392778752,86507520
166,2.2289111614227295,1.147962661998139e-05,0.365234375,52.392778752,87031808
167,2.489381790161133,1.1190923431548307e-05,0.365234375,52.392778752,87556096
168,2.3771538734436035,1.0904872782954998e-05,0.3828125,52.392778752,88080384
169,2.2927982807159424,1.0621529462023443e-05,0.384765625,52.392778752,88604672
170,2.7241158485412598,1.0340947738036017e-05,0.369140625,52.392778752,89128960
171,2.39219069480896,1.0063181351341227e-05,0.357421875,52.392778752,89653248
172,2.0901055335998535,9.788283503060703e-06,0.365234375,52.392778752,90177536
173,2.4404685497283936,9.516306844899456e-06,0.3671875,52.392778752,90701824
174,2.4958860874176025,9.24730346906146e-06,0.35546875,52.392778752,91226112
175,2.4673967361450195,8.981324898272288e-06,0.35546875,52.392778752,91750400
176,2.242755174636841,8.718422075910864e-06,0.375,52.392778752,92274688
177,2.352173328399658,8.458645356252212e-06,0.361328125,52.392778752,92798976
178,2.4642155170440674,8.202044494822993e-06,0.365234375,52.392778752,93323264
179,2.272005558013916,7.948668638871725e-06,0.365234375,52.392778752,93847552
180,2.2456727027893066,7.69856631795552e-06,0.369140625,52.392778752,94371840
181,2.3545727729797363,7.451785434645131e-06,0.384765625,52.392778752,94896128
182,2.331040382385254,7.208373255350102e-06,0.353515625,52.392778752,95420416
183,2.48297119140625,6.968376401265689e-06,0.357421875,52.392778752,95944704
184,2.3987650871276855,6.731840839443478e-06,0.373046875,52.392778752,96468992
185,2.260563611984253,6.498811873987189e-06,0.37109375,52.392778752,96993280
186,2.3809385299682617,6.269334137375492e-06,0.3515625,52.392778752,97517568
187,2.261137008666992,6.043451581913493e-06,0.36328125,52.392778752,98041856
188,2.4587881565093994,5.821207471314454e-06,0.35546875,52.392778752,98566144
189,2.3365423679351807,5.602644372413383e-06,0.380859375,52.392778752,99090432
190,2.431165933609009,5.387804147014175e-06,0.369140625,52.392778752,99614720
191,2.402198314666748,5.17672794387172e-06,0.357421875,52.392778752,100139008
192,2.442343235015869,4.969456190810582e-06,0.359375,52.392778752,100663296
193,2.451866865158081,4.766028586981816e-06,0.365234375,52.392778752,101187584
194,2.3408870697021484,4.566484095259309e-06,0.349609375,52.392778752,101711872
195,2.3662264347076416,4.370860934777131e-06,0.365234375,52.392778752,102236160
196,3.4761910438537598,4.179196573609347e-06,0.361328125,52.392778752,102760448
197,2.3143093585968018,3.991527721593716e-06,0.349609375,52.392778752,103284736
198,2.4947280883789062,3.807890323300572e-06,0.376953125,52.392778752,103809024
199,2.490068197250366,3.6283195511482675e-06,0.36328125,52.392778752,104333312
200,2.5558178424835205,3.452849798666572e-06,0.35546875,52.392778752,104857600
201,2.2685306072235107,3.281514673909203e-06,0.36328125,52.392778752,105381888
202,2.603947639465332,3.1143469930167853e-06,0.357421875,52.392778752,105906176
203,2.5626564025878906,2.9513787739315556e-06,0.359375,52.392778752,106430464
204,2.5360426902770996,2.792641230264873e-06,0.369140625,52.392778752,106954752
205,3.40305757522583,2.638164765318841e-06,0.365234375,52.392778752,107479040
206,2.284430980682373,2.487978966263073e-06,0.37890625,52.392778752,108003328
207,2.587108612060547,2.342112598467838e-06,0.36328125,52.392778752,108527616
208,2.5841610431671143,2.2005935999945695e-06,0.369140625,52.392778752,109051904
209,2.6222574710845947,2.063449076244819e-06,0.353515625,52.392778752,109576192
210,2.438466787338257,1.930705294768716e-06,0.36328125,52.392778752,110100480
211,2.6027071475982666,1.8023876802338962e-06,0.38671875,52.392778752,110624768
212,2.260652780532837,1.6785208095558737e-06,0.369140625,52.392778752,111149056
213,2.4501359462738037,1.5591284071907667e-06,0.353515625,52.392778752,111673344
214,2.492493152618408,1.444233340591304e-06,0.375,52.392778752,112197632
215,2.4313228130340576,1.33385761582699e-06,0.380859375,52.392778752,112721920
216,2.3405566215515137,1.2280223733692391e-06,0.3515625,52.392778752,113246208
217,2.3097949028015137,1.1267478840423008e-06,0.35546875,52.392778752,113770496
218,2.585336685180664,1.030053545140736e-06,0.359375,52.392778752,114294784
219,2.2913148403167725,9.379578767142393e-07,0.3671875,52.392778752,114819072
220,2.2564258575439453,8.504785180204391e-07,0.37109375,52.392778752,115343360
221,2.447044610977173,7.676322241464378e-07,0.353515625,52.392778752,115867648
222,2.2875115871429443,6.894348627996542e-07,0.357421875,52.392778752,116391936
223,2.375720739364624,6.159014112686695e-07,0.35546875,52.392778752,116916224
224,2.288036584854126,5.470459535545933e-07,0.373046875,52.392778752,117440512
225,2.488894462585449,4.828816776735246e-07,0.380859375,52.392778752,117964800
226,2.3959412574768066,4.234208731306334e-07,0.365234375,52.392778752,118489088
227,2.57916259765625,3.6867492856632487e-07,0.3828125,52.392778752,119013376
228,2.456700086593628,3.186543295749464e-07,0.36328125,52.392778752,119537664
229,2.583966016769409,2.733686566964678e-07,0.369140625,52.392778752,120061952
230,2.3686363697052,2.3282658358150913e-07,0.375,52.392778752,120586240
231,2.365745782852173,1.970358753300391e-07,0.3671875,52.392778752,121110528
232,2.5713911056518555,1.660033870041368e-07,0.369140625,52.392778752,121634816
233,2.354810953140259,1.3973506231500558e-07,0.373046875,52.392778752,122159104
234,2.4197094440460205,1.1823593248457924e-07,0.353515625,52.392778752,122683392
235,2.5872063636779785,1.015101152818717e-07,0.349609375,52.392778752,123207680
236,2.4083309173583984,8.956081423430319e-08,0.353515625,52.392778752,123731968
237,2.4392430782318115,8.239031801410874e-08,0.38671875,52.392778752,124256256
238,2.4834697246551514,8e-08,0.357421875,52.392778752,124780544
