step,loss,lr,tok_seen
137,1.607372760772705,0.0002055,561152
138,1.681964635848999,0.00020699999999999996,565248
139,1.5402288436889648,0.00020849999999999997,569344
140,1.6750259399414062,0.00020999999999999998,573440
141,1.849489450454712,0.00021149999999999996,577536
142,1.6467143297195435,0.00021299999999999997,581632
143,1.5758278369903564,0.00021449999999999998,585728
144,1.5644855499267578,0.00021599999999999996,589824
145,1.6047918796539307,0.00021749999999999997,593920
146,1.7355515956878662,0.00021899999999999998,598016
147,1.5724976062774658,0.00022049999999999997,602112
148,1.5056296586990356,0.00022199999999999998,606208
149,1.6798615455627441,0.00022349999999999998,610304
150,1.6719231605529785,0.000225,614400
151,1.5199960470199585,0.00022649999999999998,618496
152,1.6333386898040771,0.00022799999999999999,622592
153,1.7811732292175293,0.0002295,626688
154,1.5942726135253906,0.00023099999999999998,630784
155,1.6325898170471191,0.00023249999999999999,634880
156,1.7502522468566895,0.000234,638976
157,1.537445306777954,0.00023549999999999998,643072
158,1.508686900138855,0.000237,647168
159,1.4058053493499756,0.0002385,651264
160,1.6058430671691895,0.00023999999999999998,655360
161,1.498326301574707,0.0002415,659456
162,1.5281903743743896,0.000243,663552
163,1.6592259407043457,0.0002445,667648
164,1.809068202972412,0.00024599999999999996,671744
165,1.7110005617141724,0.00024749999999999994,675840
166,1.8250430822372437,0.000249,679936
167,1.6228169202804565,0.00025049999999999996,684032
168,1.6239447593688965,0.00025199999999999995,688128
169,1.705190658569336,0.0002535,692224
170,1.7786672115325928,0.00025499999999999996,696320
171,1.5391883850097656,0.00025649999999999995,700416
172,1.549527645111084,0.000258,704512
173,1.7714958190917969,0.00025949999999999997,708608
174,1.7128710746765137,0.000261,712704
175,1.733565092086792,0.0002625,716800
176,1.6243207454681396,0.00026399999999999997,720896
177,1.7218858003616333,0.0002655,724992
178,1.5909698009490967,0.000267,729088
179,1.4239962100982666,0.00026849999999999997,733184
180,1.5818610191345215,0.00027,737280
181,1.7165195941925049,0.0002715,741376
182,1.5961787700653076,0.00027299999999999997,745472
183,1.6686828136444092,0.0002745,749568
184,1.7169744968414307,0.000276,753664
185,1.6625041961669922,0.00027749999999999997,757760
186,1.659887671470642,0.000279,761856
187,1.7798306941986084,0.0002805,765952
188,1.791313648223877,0.00028199999999999997,770048
189,1.534239411354065,0.00028349999999999995,774144
190,1.5517454147338867,0.000285,778240
191,1.5628852844238281,0.00028649999999999997,782336
192,1.699924349784851,0.00028799999999999995,786432
193,1.9522089958190918,0.0002895,790528
194,1.5662941932678223,0.00029099999999999997,794624
195,1.712404489517212,0.00029249999999999995,798720
196,1.7389702796936035,0.000294,802816
197,1.692983865737915,0.00029549999999999997,806912
198,1.4991586208343506,0.00029699999999999996,811008
199,1.5868065357208252,0.0002985,815104
200,1.7322626113891602,0.0003,819200
201,1.6145927906036377,0.0003,823296
202,1.6568214893341064,0.0003,827392
203,1.536521315574646,0.0003,831488
204,1.7491697072982788,0.0003,835584
205,1.7885191440582275,0.0003,839680
206,1.7486565113067627,0.0003,843776
207,1.4257622957229614,0.0003,847872
208,1.6256287097930908,0.0003,851968
209,1.569852590560913,0.0003,856064
210,1.706182599067688,0.0003,860160
211,1.576991319656372,0.0003,864256
212,1.4887099266052246,0.0003,868352
213,1.6950660943984985,0.0003,872448
214,1.7509204149246216,0.0003,876544
215,1.656455159187317,0.0003,880640
216,1.727900505065918,0.0003,884736
217,1.5445572137832642,0.0003,888832
218,1.7956366539001465,0.0003,892928
219,1.602203369140625,0.0003,897024
220,1.7073116302490234,0.0003,901120
221,1.379392147064209,0.0003,905216
222,1.6554689407348633,0.0003,909312
223,1.7167792320251465,0.0003,913408
224,1.5010786056518555,0.0003,917504
225,1.5947458744049072,0.0003,921600
226,1.5773085355758667,0.0003,925696
227,1.6637321710586548,0.0003,929792
228,1.534224033355713,0.0003,933888
229,1.6241519451141357,0.0003,937984
230,1.749992847442627,0.0003,942080
231,1.7177414894104004,0.0003,946176
232,1.7240153551101685,0.0003,950272
233,1.724077820777893,0.0003,954368
234,1.6922969818115234,0.0003,958464
235,1.482765793800354,0.0003,962560
236,1.5830540657043457,0.0003,966656
237,1.5363179445266724,0.0003,970752
238,1.5894200801849365,0.0003,974848
239,1.667243480682373,0.0003,978944
240,1.5967954397201538,0.0003,983040
241,1.330733299255371,0.0003,987136
242,1.5037097930908203,0.0003,991232
243,1.7902920246124268,0.0003,995328
244,1.567116141319275,0.0003,999424
245,1.598044753074646,0.0003,1003520
246,1.8390452861785889,0.0003,1007616
247,1.5625113248825073,0.0003,1011712
248,1.5964205265045166,0.0003,1015808
249,1.6652472019195557,0.0003,1019904
250,1.5852148532867432,0.0003,1024000
251,1.8312331438064575,0.0003,1028096
252,1.643430471420288,0.0003,1032192
253,1.5939593315124512,0.0003,1036288
254,1.6259164810180664,0.0003,1040384
255,1.7128777503967285,0.0003,1044480
256,1.4362366199493408,0.0003,1048576
257,1.735864281654358,0.0003,1052672
258,1.7435352802276611,0.0003,1056768
259,1.5872206687927246,0.0003,1060864
260,1.741758942604065,0.0003,1064960
261,1.592712163925171,0.0003,1069056
262,1.7571457624435425,0.0003,1073152
263,1.6706129312515259,0.0003,1077248
264,1.6654090881347656,0.0003,1081344
265,1.4660484790802002,0.0003,1085440
266,1.7423043251037598,0.0003,1089536
267,1.6084352731704712,0.0003,1093632
268,1.7175207138061523,0.0003,1097728
269,1.4987820386886597,0.0003,1101824
270,1.6298640966415405,0.0003,1105920
271,1.5721330642700195,0.0003,1110016
272,1.5223428010940552,0.0003,1114112
273,1.397306203842163,0.0003,1118208
274,1.7211494445800781,0.0003,1122304
275,1.5779293775558472,0.0003,1126400
276,1.4772250652313232,0.0003,1130496
277,1.483647108078003,0.0003,1134592
278,1.6908626556396484,0.0003,1138688
279,1.4956247806549072,0.0003,1142784
280,1.651737928390503,0.0003,1146880
281,1.517121434211731,0.0003,1150976
282,1.5531821250915527,0.0003,1155072
283,1.5894999504089355,0.0003,1159168
284,1.4179561138153076,0.0003,1163264
285,1.6055173873901367,0.0003,1167360
286,1.5873409509658813,0.0003,1171456
287,1.4972343444824219,0.0003,1175552
288,1.649200677871704,0.0003,1179648
289,1.5866410732269287,0.0003,1183744
290,1.7272489070892334,0.0003,1187840
291,1.8530991077423096,0.0003,1191936
292,1.4849655628204346,0.0003,1196032
293,1.3811084032058716,0.0003,1200128
294,1.7385022640228271,0.0003,1204224
295,1.4699370861053467,0.0003,1208320
296,1.4324243068695068,0.0003,1212416
297,1.3830138444900513,0.0003,1216512
298,1.5524442195892334,0.0003,1220608
299,1.7338237762451172,0.0003,1224704
300,1.7471203804016113,0.0003,1228800
301,1.5396195650100708,0.0003,1232896
302,1.4374277591705322,0.0003,1236992
303,1.5254164934158325,0.0003,1241088
304,1.504087209701538,0.0003,1245184
305,1.6300171613693237,0.0003,1249280
306,1.4505693912506104,0.0003,1253376
307,1.6649425029754639,0.0003,1257472
308,1.5559991598129272,0.0003,1261568
309,1.6093838214874268,0.0003,1265664
310,1.6049151420593262,0.0003,1269760
311,1.7454817295074463,0.0003,1273856
312,1.7653555870056152,0.0003,1277952
313,1.4994792938232422,0.0003,1282048
314,1.5810213088989258,0.0003,1286144
315,1.6984453201293945,0.0003,1290240
316,1.6273471117019653,0.0003,1294336
317,1.5702275037765503,0.0003,1298432
318,1.5978267192840576,0.0003,1302528
319,1.7563952207565308,0.0003,1306624
320,1.5738879442214966,0.0003,1310720
321,1.656583309173584,0.0003,1314816
322,1.7373123168945312,0.0003,1318912
323,1.5459613800048828,0.0003,1323008
324,1.7137023210525513,0.0003,1327104
325,1.5728609561920166,0.0003,1331200
326,1.7684509754180908,0.0003,1335296
327,1.3375344276428223,0.0003,1339392
328,1.6683847904205322,0.0003,1343488
329,1.4636375904083252,0.0003,1347584
330,1.5018600225448608,0.0003,1351680
331,1.4926866292953491,0.0003,1355776
332,1.6371114253997803,0.0003,1359872
333,1.5996263027191162,0.0003,1363968
334,1.3581442832946777,0.0003,1368064
335,1.628883957862854,0.0003,1372160
336,1.5919421911239624,0.0003,1376256
337,1.6020479202270508,0.0003,1380352
338,1.3477197885513306,0.0003,1384448
339,1.5180760622024536,0.0003,1388544
340,1.4400854110717773,0.0003,1392640
341,1.7002891302108765,0.0003,1396736
342,1.4659276008605957,0.0003,1400832
343,1.6156949996948242,0.0003,1404928
344,1.6889138221740723,0.0003,1409024
345,1.4295306205749512,0.0003,1413120
346,1.4311463832855225,0.0003,1417216
347,1.7492390871047974,0.0003,1421312
348,1.5543017387390137,0.0003,1425408
349,1.6997575759887695,0.0003,1429504
350,1.4869496822357178,0.0003,1433600
351,1.537433385848999,0.0003,1437696
352,1.551116943359375,0.0003,1441792
353,1.4386014938354492,0.0003,1445888
354,1.7214927673339844,0.0003,1449984
355,1.467034935951233,0.0003,1454080
356,1.4414300918579102,0.0003,1458176
357,1.5098860263824463,0.0003,1462272
358,1.6546847820281982,0.0003,1466368
359,1.5418881177902222,0.0003,1470464
360,1.555038332939148,0.0003,1474560
361,1.6829726696014404,0.0003,1478656
362,1.7619978189468384,0.0003,1482752
363,1.4580581188201904,0.0003,1486848
364,1.7951996326446533,0.0003,1490944
365,1.7304985523223877,0.0003,1495040
366,1.4119133949279785,0.0003,1499136
367,1.6113693714141846,0.0003,1503232
368,1.705035924911499,0.0003,1507328
369,1.5692864656448364,0.0003,1511424
370,1.5568420886993408,0.0003,1515520
371,1.7572991847991943,0.0003,1519616
372,1.5446157455444336,0.0003,1523712
373,1.6086641550064087,0.0003,1527808
374,1.65037202835083,0.0003,1531904
375,1.6026458740234375,0.0003,1536000
376,1.6426808834075928,0.0003,1540096
377,1.5225106477737427,0.0003,1544192
378,1.491835355758667,0.0003,1548288
379,1.7962415218353271,0.0003,1552384
380,1.5284053087234497,0.0003,1556480
381,1.696678638458252,0.0003,1560576
382,1.7780998945236206,0.0003,1564672
383,1.6048142910003662,0.0003,1568768
384,1.574430227279663,0.0003,1572864
385,1.5779378414154053,0.0003,1576960
386,1.3912289142608643,0.0003,1581056
387,1.5573127269744873,0.0003,1585152
388,1.6064114570617676,0.0003,1589248
389,1.52351975440979,0.0003,1593344
390,1.4541385173797607,0.0003,1597440
391,1.5894159078598022,0.0003,1601536
392,1.5413063764572144,0.0003,1605632
393,1.5225907564163208,0.0003,1609728
394,1.6477906703948975,0.0003,1613824
395,1.6150329113006592,0.0003,1617920
396,1.455512523651123,0.0003,1622016
397,1.6276404857635498,0.0003,1626112
398,1.609729528427124,0.0003,1630208
399,1.5283313989639282,0.0003,1634304
400,1.6029551029205322,0.0003,1638400
401,1.5646570920944214,0.0003,1642496
402,1.7838616371154785,0.0003,1646592
403,1.596506953239441,0.0003,1650688
404,1.6151947975158691,0.0003,1654784
405,1.5765740871429443,0.0003,1658880
406,1.6137243509292603,0.0003,1662976
407,1.4669175148010254,0.0003,1667072
408,1.462096929550171,0.0003,1671168
409,1.6170122623443604,0.0003,1675264
410,1.577566146850586,0.0003,1679360
411,1.6261892318725586,0.0003,1683456
412,1.5968365669250488,0.0003,1687552
413,1.6874288320541382,0.0003,1691648
414,1.7308518886566162,0.0003,1695744
415,1.4731245040893555,0.0003,1699840
416,1.598752498626709,0.0003,1703936
417,1.4738285541534424,0.0003,1708032
418,1.6775081157684326,0.0003,1712128
419,1.480025291442871,0.0003,1716224
420,1.8426764011383057,0.0003,1720320
421,1.5038899183273315,0.0003,1724416
422,1.482831358909607,0.0003,1728512
423,1.453871726989746,0.0003,1732608
424,1.4857969284057617,0.0003,1736704
425,1.5497937202453613,0.0003,1740800
426,1.7232208251953125,0.0003,1744896
427,1.6328999996185303,0.0003,1748992
428,1.4369105100631714,0.0003,1753088
429,1.4935944080352783,0.0003,1757184
430,1.535446286201477,0.0003,1761280
431,1.5024213790893555,0.0003,1765376
432,1.631427526473999,0.0003,1769472
433,1.647993564605713,0.0003,1773568
434,1.6300313472747803,0.0003,1777664
435,1.6946964263916016,0.0003,1781760
436,1.5229909420013428,0.0003,1785856
437,1.55021333694458,0.0003,1789952
438,1.5555479526519775,0.0003,1794048
439,1.6560159921646118,0.0003,1798144
440,1.6148828268051147,0.0003,1802240
441,1.505082130432129,0.0003,1806336
442,1.443769931793213,0.0003,1810432
443,1.4272654056549072,0.0003,1814528
444,1.5786359310150146,0.0003,1818624
445,1.665697693824768,0.0003,1822720
446,1.5683989524841309,0.0003,1826816
447,1.492794394493103,0.0003,1830912
448,1.5336153507232666,0.0003,1835008
449,1.4450174570083618,0.0003,1839104
450,1.5900733470916748,0.0003,1843200
451,1.8021013736724854,0.0003,1847296
452,1.4986751079559326,0.0003,1851392
453,1.7653672695159912,0.0003,1855488
454,1.3545571565628052,0.0003,1859584
455,1.6337738037109375,0.0003,1863680
456,1.5572569370269775,0.0003,1867776
457,1.5741369724273682,0.0003,1871872
458,1.4446088075637817,0.0003,1875968
459,1.4814181327819824,0.0003,1880064
460,1.486093282699585,0.0003,1884160
461,1.4703941345214844,0.0003,1888256
462,1.4830927848815918,0.0003,1892352
463,1.48335862159729,0.0003,1896448
464,1.6914258003234863,0.0003,1900544
465,1.5389654636383057,0.0003,1904640
466,1.5275589227676392,0.0003,1908736
467,1.4535224437713623,0.0003,1912832
468,1.740281581878662,0.0003,1916928
469,1.598281741142273,0.0003,1921024
470,1.4112871885299683,0.0003,1925120
471,1.5654003620147705,0.0003,1929216
472,1.8269903659820557,0.0003,1933312
473,1.50397789478302,0.0003,1937408
474,1.6235790252685547,0.0003,1941504
475,1.424289345741272,0.0003,1945600
476,1.5276453495025635,0.0003,1949696
477,1.4779200553894043,0.0003,1953792
478,1.8733904361724854,0.0003,1957888
479,1.4759907722473145,0.0003,1961984
480,1.3340213298797607,0.0003,1966080
481,1.5277409553527832,0.0003,1970176
482,1.3986772298812866,0.0003,1974272
483,1.6968834400177002,0.0003,1978368
484,1.5960068702697754,0.0003,1982464
485,1.672830581665039,0.0003,1986560
486,1.4757795333862305,0.0003,1990656
487,1.7110670804977417,0.0003,1994752
488,1.5284504890441895,0.0003,1998848
489,1.4852795600891113,0.0003,2002944
490,1.6137745380401611,0.0003,2007040
491,1.3991410732269287,0.0003,2011136
492,1.5551304817199707,0.0003,2015232
493,1.5462831258773804,0.0003,2019328
494,1.4890646934509277,0.0003,2023424
495,1.5443463325500488,0.0003,2027520
496,1.452109932899475,0.0003,2031616
497,1.5315027236938477,0.0003,2035712
498,1.4946033954620361,0.0003,2039808
499,1.584831953048706,0.0003,2043904
500,1.4839000701904297,0.0003,2048000
501,1.500929355621338,0.0003,2052096
502,1.50236177444458,0.0003,2056192
503,1.5877110958099365,0.0003,2060288
504,1.3540945053100586,0.0003,2064384
505,1.7813153266906738,0.0003,2068480
506,1.5386536121368408,0.0003,2072576
507,1.4595692157745361,0.0003,2076672
508,1.491708517074585,0.0003,2080768
509,1.3622403144836426,0.0003,2084864
510,1.6830347776412964,0.0003,2088960
511,1.363574504852295,0.0003,2093056
512,1.4994181394577026,0.0003,2097152
513,1.5695446729660034,0.0003,2101248
514,1.532417893409729,0.0003,2105344
515,1.4742817878723145,0.0003,2109440
516,1.3353633880615234,0.0003,2113536
517,1.4144573211669922,0.0003,2117632
518,1.6859161853790283,0.0003,2121728
519,1.5819731950759888,0.0003,2125824
520,1.4356274604797363,0.0003,2129920
521,1.393720030784607,0.0003,2134016
522,1.4693773984909058,0.0003,2138112
523,1.5989691019058228,0.0003,2142208
524,1.725895881652832,0.0003,2146304
525,1.4452475309371948,0.0003,2150400
526,1.5097637176513672,0.0003,2154496
527,1.4315686225891113,0.0003,2158592
528,1.5370080471038818,0.0003,2162688
529,1.5306452512741089,0.0003,2166784
530,1.3881349563598633,0.0003,2170880
531,1.410862684249878,0.0003,2174976
532,1.8442180156707764,0.0003,2179072
533,1.4747653007507324,0.0003,2183168
534,1.6550934314727783,0.0003,2187264
535,1.4412769079208374,0.0003,2191360
536,1.6420152187347412,0.0003,2195456
537,1.4191997051239014,0.0003,2199552
538,1.4823558330535889,0.0003,2203648
539,1.6956870555877686,0.0003,2207744
540,1.5591654777526855,0.0003,2211840
541,1.501272201538086,0.0003,2215936
542,1.4497942924499512,0.0003,2220032
543,1.7749335765838623,0.0003,2224128
544,1.4424984455108643,0.0003,2228224
545,1.5401214361190796,0.0003,2232320
546,1.3662419319152832,0.0003,2236416
547,1.6060550212860107,0.0003,2240512
548,1.5966098308563232,0.0003,2244608
549,1.5602384805679321,0.0003,2248704
550,1.6943285465240479,0.0003,2252800
551,1.5257673263549805,0.0003,2256896
552,1.28814697265625,0.0003,2260992
553,1.454087495803833,0.0003,2265088
554,1.668799638748169,0.0003,2269184
555,1.3465156555175781,0.0003,2273280
556,1.556626796722412,0.0003,2277376
557,1.712894320487976,0.0003,2281472
558,1.7044835090637207,0.0003,2285568
559,1.5581293106079102,0.0003,2289664
560,1.661393642425537,0.0003,2293760
561,1.6083623170852661,0.0003,2297856
562,1.5026183128356934,0.0003,2301952
563,1.4450855255126953,0.0003,2306048
564,1.3745535612106323,0.0003,2310144
565,1.6155786514282227,0.0003,2314240
566,1.5793479681015015,0.0003,2318336
567,1.7724244594573975,0.0003,2322432
568,1.6127536296844482,0.0003,2326528
569,1.731360912322998,0.0003,2330624
570,1.5911935567855835,0.0003,2334720
571,1.5489122867584229,0.0003,2338816
572,1.5504140853881836,0.0003,2342912
573,1.7351583242416382,0.0003,2347008
574,1.4774643182754517,0.0003,2351104
575,1.3713648319244385,0.0003,2355200
576,1.7019236087799072,0.0003,2359296
577,1.536625623703003,0.0003,2363392
578,1.63861083984375,0.0003,2367488
579,1.791102409362793,0.0003,2371584
580,1.6055004596710205,0.0003,2375680
581,1.5733435153961182,0.0003,2379776
582,1.4612181186676025,0.0003,2383872
583,1.6054422855377197,0.0003,2387968
584,1.600106954574585,0.0003,2392064
585,1.5153849124908447,0.0003,2396160
586,1.4787023067474365,0.0003,2400256
587,1.5238308906555176,0.0003,2404352
588,1.4849841594696045,0.0003,2408448
589,1.357046365737915,0.0003,2412544
590,1.4860005378723145,0.0003,2416640
591,1.780606746673584,0.0003,2420736
592,1.510272741317749,0.0003,2424832
593,1.5418553352355957,0.0003,2428928
594,1.4064836502075195,0.0003,2433024
595,1.679149866104126,0.0003,2437120
596,1.5967230796813965,0.0003,2441216
597,1.5558867454528809,0.0003,2445312
598,1.4907259941101074,0.0003,2449408
599,1.4941028356552124,0.0003,2453504
600,1.421689748764038,0.0003,2457600
601,1.6184263229370117,0.0003,2461696
602,1.330095887184143,0.0003,2465792
603,1.4796607494354248,0.0003,2469888
604,1.5924699306488037,0.0003,2473984
605,1.6714438199996948,0.0003,2478080
606,1.4838666915893555,0.0003,2482176
607,1.6911659240722656,0.0003,2486272
608,1.6424285173416138,0.0003,2490368
609,1.6767679452896118,0.0003,2494464
610,1.6650491952896118,0.0003,2498560
611,1.3610787391662598,0.0003,2502656
612,1.6626321077346802,0.0003,2506752
613,1.5929738283157349,0.0003,2510848
614,1.5521477460861206,0.0003,2514944
615,1.7056453227996826,0.0003,2519040
616,1.4587876796722412,0.0003,2523136
617,1.4501240253448486,0.0003,2527232
618,1.5422275066375732,0.0003,2531328
619,1.6456785202026367,0.0003,2535424
620,1.6175241470336914,0.0003,2539520
621,1.3592270612716675,0.0003,2543616
622,1.585947036743164,0.0003,2547712
623,1.5258893966674805,0.0003,2551808
624,1.5770187377929688,0.0003,2555904
625,1.4396421909332275,0.0003,2560000
626,1.6033885478973389,0.0003,2564096
627,1.4365625381469727,0.0003,2568192
628,1.6081387996673584,0.0003,2572288
629,1.5941628217697144,0.0003,2576384
630,1.5147069692611694,0.0003,2580480
631,1.4261126518249512,0.0003,2584576
632,1.4185700416564941,0.0003,2588672
633,1.5594607591629028,0.0003,2592768
634,1.4492030143737793,0.0003,2596864
635,1.5364724397659302,0.0003,2600960
636,1.708597183227539,0.0003,2605056
637,1.435723066329956,0.0003,2609152
638,1.4302542209625244,0.0003,2613248
639,1.5721362829208374,0.0003,2617344
640,1.5370256900787354,0.0003,2621440
641,1.7353827953338623,0.0003,2625536
642,1.6419224739074707,0.0003,2629632
643,1.661081314086914,0.0003,2633728
644,1.6097744703292847,0.0003,2637824
645,1.4162254333496094,0.0003,2641920
646,1.5027602910995483,0.0003,2646016
647,1.4808406829833984,0.0003,2650112
648,1.6673694849014282,0.0003,2654208
649,1.4563605785369873,0.0003,2658304
650,1.4047666788101196,0.0003,2662400
651,1.6169614791870117,0.0003,2666496
652,1.516977310180664,0.0003,2670592
653,1.3838173151016235,0.0003,2674688
654,1.6333985328674316,0.0003,2678784
655,1.5132761001586914,0.0003,2682880
656,1.4795252084732056,0.0003,2686976
657,1.3870155811309814,0.0003,2691072
658,1.5814144611358643,0.0003,2695168
659,1.5345139503479004,0.0003,2699264
660,1.4930630922317505,0.0003,2703360
661,1.3847181797027588,0.0003,2707456
662,1.4906961917877197,0.0003,2711552
663,1.6677579879760742,0.0003,2715648
664,1.5397167205810547,0.0003,2719744
665,1.621466875076294,0.0003,2723840
666,1.4216539859771729,0.0003,2727936
667,1.5138494968414307,0.0003,2732032
668,1.4464120864868164,0.0003,2736128
669,1.4386353492736816,0.0003,2740224
670,1.3282346725463867,0.0003,2744320
671,1.5974864959716797,0.0003,2748416
672,1.5836982727050781,0.0003,2752512
673,1.5596036911010742,0.0003,2756608
674,1.5259428024291992,0.0003,2760704
675,1.50681471824646,0.0003,2764800
676,1.4706146717071533,0.0003,2768896
677,1.510765790939331,0.0003,2772992
678,1.3753756284713745,0.0003,2777088
679,1.2922606468200684,0.0003,2781184
680,1.738982915878296,0.0003,2785280
681,1.702069640159607,0.0003,2789376
682,1.4237991571426392,0.0003,2793472
683,1.6451506614685059,0.0003,2797568
